
//============================================
// AA护卫舰 纯防空改造 - 2026-05-18 18:39
// 对空: 3x-4x高伤 | 对海/对陆: 0 (完全无伤害)
//============================================
//--- Ch054AUpgradeEpoch14 对空克制 ---
ch054a14_surf_Type87,Ch054AUpgradeEpoch14,[Type87UpgradeEpoch14],0
ch054a14_surf_type90,Ch054AUpgradeEpoch14,[type90UpgradeEpoch14],0
ch054a14_surf_USAM1A1,Ch054AUpgradeEpoch14,[USAM1A1UpgradeEpoch14],0
ch054a14_surf_VirginiaSubmarine,Ch054AUpgradeEpoch14,[VirginiaSubmarineUpgradeEpoch14],0
ch054a14_surf_WallConnector,Ch054AUpgradeEpoch14,[WallConnectorUpgradeEpoch14],0
ch054a14_surf_WallFragment,Ch054AUpgradeEpoch14,[WallFragmentUpgradeEpoch14],0
ch054a14_surf_WallGate,Ch054AUpgradeEpoch14,[WallGateUpgradeEpoch14],0
ch054a14_surf_WallTower,Ch054AUpgradeEpoch14,[WallTowerUpgradeEpoch14],0
ch054a14_surf_Wall,Ch054AUpgradeEpoch14,[WallUpgradeEpoch14],0
ch054a14_surf_XK2,Ch054AUpgradeEpoch14,[XK2UpgradeEpoch14],0
ch054a14_surf_ZSL92,Ch054AUpgradeEpoch14,[ZSL92UpgradeEpoch14],0
ch054a14_surf_ZTQ15,Ch054AUpgradeEpoch14,[ZTQ15UpgradeEpoch14],0
//--- FregattenFFGUpgradeEpoch14 对空克制 ---
ffg14_air_A10,FregattenFFGUpgradeEpoch14,[A10UpgradeEpoch14],300
ffg14_air_A129,FregattenFFGUpgradeEpoch14,[A129UpgradeEpoch14],300
ffg14_air_A7CII_Greek,FregattenFFGUpgradeEpoch14,[A7CII_GreekUpgradeEpoch14],300
ffg14_air_AH64Japan,FregattenFFGUpgradeEpoch14,[AH64JapanUpgradeEpoch14],300
ffg14_air_AH64,FregattenFFGUpgradeEpoch14,[AH64UpgradeEpoch14],300
ffg14_air_AircraftCarrier,FregattenFFGUpgradeEpoch14,[AircraftCarrierUpgradeEpoch14],300
ffg14_air_AVH6636,FregattenFFGUpgradeEpoch14,[AVH6636UpgradeEpoch14],300
ffg14_air_B1b,FregattenFFGUpgradeEpoch14,[B1bUpgradeEpoch14],400
ffg14_air_Bomber,FregattenFFGUpgradeEpoch14,[BomberUpgradeEpoch14],400
ffg14_air_C1,FregattenFFGUpgradeEpoch14,[C1UpgradeEpoch14],300
ffg14_air_canberraItaly,FregattenFFGUpgradeEpoch14,[canberraItalyUpgradeEpoch14],300
ffg14_air_canberraJapan,FregattenFFGUpgradeEpoch14,[canberraJapanUpgradeEpoch14],300
ffg14_air_ChinaWZ10,FregattenFFGUpgradeEpoch14,[ChinaWZ10UpgradeEpoch14],300
ffg14_air_CSH2,FregattenFFGUpgradeEpoch14,[CSH2UpgradeEpoch14],300
ffg14_air_E3,FregattenFFGUpgradeEpoch14,[E3UpgradeEpoch14],300
ffg14_air_EurofighterBri,FregattenFFGUpgradeEpoch14,[EurofighterBriUpgradeEpoch14],300
ffg14_air_EurofighterGer,FregattenFFGUpgradeEpoch14,[EurofighterGerUpgradeEpoch14],300
ffg14_air_EurofighterItaly,FregattenFFGUpgradeEpoch14,[EurofighterItalyUpgradeEpoch14],300
ffg14_air_f14,FregattenFFGUpgradeEpoch14,[f14UpgradeEpoch14],300
ffg14_air_F15K_Korean,FregattenFFGUpgradeEpoch14,[F15K_KoreanUpgradeEpoch14],300
ffg14_air_f15,FregattenFFGUpgradeEpoch14,[f15UpgradeEpoch14],300
ffg14_air_F16_Greek,FregattenFFGUpgradeEpoch14,[F16_GreekUpgradeEpoch14],300
ffg14_air_f16,FregattenFFGUpgradeEpoch14,[f16UpgradeEpoch14],300
ffg14_air_F16XL,FregattenFFGUpgradeEpoch14,[F16XLUpgradeEpoch14],300
ffg14_air_F2,FregattenFFGUpgradeEpoch14,[F2UpgradeEpoch14],300
ffg14_air_FA50,FregattenFFGUpgradeEpoch14,[FA50UpgradeEpoch14],300
ffg14_air_FC1,FregattenFFGUpgradeEpoch14,[FC1UpgradeEpoch14],300
ffg14_air_FighterBomber,FregattenFFGUpgradeEpoch14,[FighterBomberUpgradeEpoch14],400
ffg14_air_Fighter,FregattenFFGUpgradeEpoch14,[FighterUpgradeEpoch14],300
ffg14_air_G91,FregattenFFGUpgradeEpoch14,[G91UpgradeEpoch14],300
ffg14_air_GrekAH64,FregattenFFGUpgradeEpoch14,[GrekAH64UpgradeEpoch14],300
ffg14_air_ho229Ger,FregattenFFGUpgradeEpoch14,[ho229GerUpgradeEpoch14],300
ffg14_air_il76,FregattenFFGUpgradeEpoch14,[il76UpgradeEpoch14],300
ffg14_air_ItalyG91,FregattenFFGUpgradeEpoch14,[ItalyG91UpgradeEpoch14],300
ffg14_air_J10B,FregattenFFGUpgradeEpoch14,[J10BUpgradeEpoch14],300
ffg14_air_J11A,FregattenFFGUpgradeEpoch14,[J11AUpgradeEpoch14],300
ffg14_air_J16,FregattenFFGUpgradeEpoch14,[J16UpgradeEpoch14],300
ffg14_air_JaguarAFre,FregattenFFGUpgradeEpoch14,[JaguarAFreUpgradeEpoch14],300
ffg14_air_Japanf15,FregattenFFGUpgradeEpoch14,[Japanf15UpgradeEpoch14],300
ffg14_air_JapanF1,FregattenFFGUpgradeEpoch14,[JapanF1UpgradeEpoch14],300
ffg14_air_JH7A,FregattenFFGUpgradeEpoch14,[JH7AUpgradeEpoch14],300
ffg14_air_JH7B,FregattenFFGUpgradeEpoch14,[JH7BUpgradeEpoch14],300
ffg14_air_ka52,FregattenFFGUpgradeEpoch14,[ka52UpgradeEpoch14],300
ffg14_air_KJ2000,FregattenFFGUpgradeEpoch14,[KJ2000UpgradeEpoch14],300
ffg14_air_Mi28,FregattenFFGUpgradeEpoch14,[Mi28UpgradeEpoch14],300
ffg14_air_MiG23_Korean,FregattenFFGUpgradeEpoch14,[MiG23_KoreanUpgradeEpoch14],300
ffg14_air_mig29k,FregattenFFGUpgradeEpoch14,[mig29kUpgradeEpoch14],300
ffg14_air_Mirage2000C,FregattenFFGUpgradeEpoch14,[Mirage2000CUpgradeEpoch14],300
ffg14_air_Mirage2000Greece,FregattenFFGUpgradeEpoch14,[Mirage2000GreeceUpgradeEpoch14],300
ffg14_air_Mirage4000,FregattenFFGUpgradeEpoch14,[Mirage4000UpgradeEpoch14],400
ffg14_air_Mirage4,FregattenFFGUpgradeEpoch14,[Mirage4UpgradeEpoch14],400
ffg14_air_NonCombatAir2,FregattenFFGUpgradeEpoch14,[NonCombatAir2UpgradeEpoch14],300
ffg14_air_Rooivalk,FregattenFFGUpgradeEpoch14,[RooivalkUpgradeEpoch14],300
ffg14_air_su25,FregattenFFGUpgradeEpoch14,[su25UpgradeEpoch14],300
ffg14_air_su27,FregattenFFGUpgradeEpoch14,[su27UpgradeEpoch14],300
ffg14_air_su37,FregattenFFGUpgradeEpoch14,[su37UpgradeEpoch14],300
ffg14_air_TornadoBritain,FregattenFFGUpgradeEpoch14,[TornadoBritainUpgradeEpoch14],300
ffg14_air_TornadoGerman,FregattenFFGUpgradeEpoch14,[TornadoGermanUpgradeEpoch14],300
ffg14_air_TornadoItaly,FregattenFFGUpgradeEpoch14,[TornadoItalyUpgradeEpoch14],300
ffg14_air_TransHelicopter,FregattenFFGUpgradeEpoch14,[TransHelicopterUpgradeEpoch14],300
ffg14_air_Tu16Kitai,FregattenFFGUpgradeEpoch14,[Tu16KitaiUpgradeEpoch14],400
ffg14_air_Tu22M,FregattenFFGUpgradeEpoch14,[Tu22MUpgradeEpoch14],400
ffg14_air_UKAH64,FregattenFFGUpgradeEpoch14,[UKAH64UpgradeEpoch14],300
ffg14_air_UU_Japanese3,FregattenFFGUpgradeEpoch14,[UU_Japanese3UpgradeEpoch14],300
ffg14_air_vulcan,FregattenFFGUpgradeEpoch14,[vulcanUpgradeEpoch14],300
ffg14_air_WZ19,FregattenFFGUpgradeEpoch14,[WZ19UpgradeEpoch14],300
//--- FregattenFFGUpgradeEpoch14 对海/对陆/建筑 零伤害 ---
ffg14_surf_Aaship,FregattenFFGUpgradeEpoch14,[AashipUpgradeEpoch14],0
ffg14_surf_AICoastalDefense,FregattenFFGUpgradeEpoch14,[AICoastalDefenseUpgradeEpoch14],0
ffg14_surf_AirDefense,FregattenFFGUpgradeEpoch14,[AirDefenseUpgradeEpoch14],0
ffg14_surf_akula,FregattenFFGUpgradeEpoch14,[akulaUpgradeEpoch14],0
ffg14_surf_Am_M1A1,FregattenFFGUpgradeEpoch14,[Am_M1A1UpgradeEpoch14],0
ffg14_surf_American_M1A2,FregattenFFGUpgradeEpoch14,[American_M1A2UpgradeEpoch14],0
ffg14_surf_AMissileDefense,FregattenFFGUpgradeEpoch14,[AMissileDefenseUpgradeEpoch14],0
ffg14_surf_AMX56,FregattenFFGUpgradeEpoch14,[AMX56UpgradeEpoch14],0
ffg14_surf_AntiAir_HQ61,FregattenFFGUpgradeEpoch14,[AntiAir_HQ61UpgradeEpoch14],0
ffg14_surf_AntishipMis,FregattenFFGUpgradeEpoch14,[AntishipMisUpgradeEpoch14],0
ffg14_surf_Ariete,FregattenFFGUpgradeEpoch14,[ArieteUpgradeEpoch14],0
ffg14_surf_As90,FregattenFFGUpgradeEpoch14,[As90UpgradeEpoch14],0
ffg14_surf_AsagiriDestroyer,FregattenFFGUpgradeEpoch14,[AsagiriDestroyerUpgradeEpoch14],0
ffg14_surf_AUF1,FregattenFFGUpgradeEpoch14,[AUF1UpgradeEpoch14],0
ffg14_surf_BadenWurttemberg,FregattenFFGUpgradeEpoch14,[BadenWurttembergUpgradeEpoch14],0
ffg14_surf_Barracuda,FregattenFFGUpgradeEpoch14,[BarracudaUpgradeEpoch14],0
ffg14_surf_Battleship,FregattenFFGUpgradeEpoch14,[BattleshipUpgradeEpoch14],0
ffg14_surf_Boxer,FregattenFFGUpgradeEpoch14,[BoxerUpgradeEpoch14],0
