//NAME,FILENAME,U,V,WIDTH,HEIGHT,


// ------------------------------------,,,,,,
// ANIMATED CROWNS,,,,,,

// military crown,,,,,,
spr_flare_capture_4,"AnimFlareCapture_01.tga",0,64,64,64,0
spr_flare_capture_5,"AnimFlareCapture_01.tga",64,64,64,64,0
spr_flare_capture_6,"AnimFlareCapture_01.tga",128,64,64,64,0
spr_flare_capture_7,"AnimFlareCapture_01.tga",192,64,64,64,0
spr_flare_capture_8,"AnimFlareCapture_01.tga",128,64,64,64,0
spr_flare_capture_9,"AnimFlareCapture_01.tga",64,64,64,64,0
spr_flare_capture_10,"AnimFlareCapture_01.tga",0,64,64,64,0
spr_flare_capture_11,"AnimFlareCapture_01.tga",192,0,64,64,0
spr_flare_capture_12,"AnimFlareCapture_01.tga",128,0,64,64,0
spr_flare_capture_13,"AnimFlareCapture_01.tga",64,0,64,64,0

// building destroyed flare,,,,,,
spr_flare_bldDestroyed_0,"AnimFlareBuildingDestroyed_01.tga",0,0,64,64,0
spr_flare_bldDestroyed_1,"AnimFlareBuildingDestroyed_01.tga",64,0,64,64,0
spr_flare_bldDestroyed_2,"AnimFlareBuildingDestroyed_01.tga",128,0,64,64,0
spr_flare_bldDestroyed_3,"AnimFlareBuildingDestroyed_01.tga",192,0,64,64,0
spr_flare_bldDestroyed_4,"AnimFlareBuildingDestroyed_01.tga",0,64,64,64,0
spr_flare_bldDestroyed_5,"AnimFlareBuildingDestroyed_01.tga",64,64,64,64,0
spr_flare_bldDestroyed_6,"AnimFlareBuildingDestroyed_01.tga",128,64,64,64,0
spr_flare_bldDestroyed_7,"AnimFlareBuildingDestroyed_01.tga",192,64,64,64,0
spr_flare_bldDestroyed_8,"AnimFlareBuildingDestroyed_01.tga",0,128,64,64,0
spr_flare_bldDestroyed_9,"AnimFlareBuildingDestroyed_01.tga",64,128,64,64,0
spr_flare_bldDestroyed_10,"AnimFlareBuildingDestroyed_01.tga",128,128,64,64,0
spr_flare_bldDestroyed_11,"AnimFlareBuildingDestroyed_01.tga",192,128,64,64,0

// leader killed flare,,,,,,
spr_flare_leaderKilled_0,"AnimFlareLeaderKilled_01.tga",0,0,64,64,0
spr_flare_leaderKilled_1,"AnimFlareLeaderKilled_01.tga",64,0,64,64,0
spr_flare_leaderKilled_2,"AnimFlareLeaderKilled_01.tga",128,0,64,64,0
spr_flare_leaderKilled_3,"AnimFlareLeaderKilled_01.tga",192,0,64,64,0
spr_flare_leaderKilled_4,"AnimFlareLeaderKilled_01.tga",0,64,64,64,0
spr_flare_leaderKilled_5,"AnimFlareLeaderKilled_01.tga",64,64,64,64,0
spr_flare_leaderKilled_6,"AnimFlareLeaderKilled_01.tga",128,64,64,64,0
spr_flare_leaderKilled_7,"AnimFlareLeaderKilled_01.tga",192,64,64,64,0
spr_flare_leaderKilled_8,"AnimFlareLeaderKilled_01.tga",0,128,64,64,0
spr_flare_leaderKilled_9,"AnimFlareLeaderKilled_01.tga",64,128,64,64,0
spr_flare_leaderKilled_10,"AnimFlareLeaderKilled_01.tga",128,128,64,64,0
spr_flare_leaderKilled_11,"AnimFlareLeaderKilled_01.tga",192,128,64,64,0
spr_flare_leaderKilled_12,"AnimFlareLeaderKilled_01.tga",0,192,64,64,0
spr_flare_leaderKilled_13,"AnimFlareLeaderKilled_01.tga",64,192,64,64,0
spr_flare_leaderKilled_14,"AnimFlareLeaderKilled_01.tga",128,192,64,64,0
spr_flare_leaderKilled_15,"AnimFlareLeaderKilled_01.tga",192,192,64,64,0



// ------------------------------------,,,,,,
// YOU WIN FLAGS,,,,,,
spr_flag_win_left_0,"AnimWinLoseFlag_01.tga",0,0,96,82,(FlipU)
spr_flag_win_left_1,"AnimWinLoseFlag_01.tga",96,0,96,82,(FlipU)
spr_flag_win_left_2,"AnimWinLoseFlag_01.tga",0,82,96,82,(FlipU)
spr_flag_win_left_3,"AnimWinLoseFlag_01.tga",96,82,96,82,(FlipU)
spr_flag_win_left_4,"AnimWinLoseFlag_01.tga",0,164,96,82,(FlipU)
spr_flag_win_left_5,"AnimWinLoseFlag_01.tga",96,164,96,82,(FlipU)
spr_flag_win_left_6,"AnimWinLoseFlag_02.tga",0,0,96,82,(FlipU)
spr_flag_win_left_7,"AnimWinLoseFlag_02.tga",96,0,96,82,(FlipU)
spr_flag_win_left_8,"AnimWinLoseFlag_02.tga",0,82,96,82,(FlipU)
spr_flag_win_left_9,"AnimWinLoseFlag_02.tga",96,82,96,82,(FlipU)
spr_flag_win_left_10,"AnimWinLoseFlag_02.tga",0,164,96,82,(FlipU)
spr_flag_win_left_11,"AnimWinLoseFlag_02.tga",96,164,96,82,(FlipU)
spr_flag_win_left_12,"AnimWinLoseFlag_03.tga",0,0,96,82,(FlipU)
spr_flag_win_left_13,"AnimWinLoseFlag_03.tga",96,0,96,82,(FlipU)
spr_flag_win_left_14,"AnimWinLoseFlag_03.tga",0,82,96,82,(FlipU)
spr_flag_win_left_15,"AnimWinLoseFlag_03.tga",96,82,96,82,(FlipU)

spr_flag_win_right_0,"AnimWinLoseFlag_01.tga",0,0,96,82,0
spr_flag_win_right_1,"AnimWinLoseFlag_01.tga",96,0,96,82,0
spr_flag_win_right_2,"AnimWinLoseFlag_01.tga",0,82,96,82,0
spr_flag_win_right_3,"AnimWinLoseFlag_01.tga",96,82,96,82,0
spr_flag_win_right_4,"AnimWinLoseFlag_01.tga",0,164,96,82,0
spr_flag_win_right_5,"AnimWinLoseFlag_01.tga",96,164,96,82,0
spr_flag_win_right_6,"AnimWinLoseFlag_02.tga",0,0,96,82,0
spr_flag_win_right_7,"AnimWinLoseFlag_02.tga",96,0,96,82,0
spr_flag_win_right_8,"AnimWinLoseFlag_02.tga",0,82,96,82,0
spr_flag_win_right_9,"AnimWinLoseFlag_02.tga",96,82,96,82,0
spr_flag_win_right_10,"AnimWinLoseFlag_02.tga",0,164,96,82,0
spr_flag_win_right_11,"AnimWinLoseFlag_02.tga",96,164,96,82,0
spr_flag_win_right_12,"AnimWinLoseFlag_03.tga",0,0,96,82,0
spr_flag_win_right_13,"AnimWinLoseFlag_03.tga",96,0,96,82,0
spr_flag_win_right_14,"AnimWinLoseFlag_03.tga",0,82,96,82,0
spr_flag_win_right_15,"AnimWinLoseFlag_03.tga",96,82,96,82,0

// ------------------------------------,,,,,,
// YOU LOSE FLAGS,,,,,,
spr_flag_lose_left_0,"AnimWinLoseFlag_01.tga",0,0,96,82,(FlipU)
spr_flag_lose_left_1,"AnimWinLoseFlag_01.tga",96,0,96,82,(FlipU)
spr_flag_lose_left_2,"AnimWinLoseFlag_01.tga",0,82,96,82,(FlipU)
spr_flag_lose_left_3,"AnimWinLoseFlag_01.tga",96,82,96,82,(FlipU)
spr_flag_lose_left_4,"AnimWinLoseFlag_01.tga",0,164,96,82,(FlipU)
spr_flag_lose_left_5,"AnimWinLoseFlag_01.tga",96,164,96,82,(FlipU)
spr_flag_lose_left_6,"AnimWinLoseFlag_02.tga",0,0,96,82,(FlipU)
spr_flag_lose_left_7,"AnimWinLoseFlag_02.tga",96,0,96,82,(FlipU)
spr_flag_lose_left_8,"AnimWinLoseFlag_02.tga",0,82,96,82,(FlipU)
spr_flag_lose_left_9,"AnimWinLoseFlag_02.tga",96,82,96,82,(FlipU)
spr_flag_lose_left_10,"AnimWinLoseFlag_02.tga",0,164,96,82,(FlipU)
spr_flag_lose_left_11,"AnimWinLoseFlag_02.tga",96,164,96,82,(FlipU)
spr_flag_lose_left_12,"AnimWinLoseFlag_03.tga",0,0,96,82,(FlipU)
spr_flag_lose_left_13,"AnimWinLoseFlag_03.tga",96,0,96,82,(FlipU)
spr_flag_lose_left_14,"AnimWinLoseFlag_03.tga",0,82,96,82,(FlipU)
spr_flag_lose_left_15,"AnimWinLoseFlag_03.tga",96,82,96,82,(FlipU)

spr_flag_lose_right_0,"AnimWinLoseFlag_01.tga",0,0,96,82,0
spr_flag_lose_right_1,"AnimWinLoseFlag_01.tga",96,0,96,82,0
spr_flag_lose_right_2,"AnimWinLoseFlag_01.tga",0,82,96,82,0
spr_flag_lose_right_3,"AnimWinLoseFlag_01.tga",96,82,96,82,0
spr_flag_lose_right_4,"AnimWinLoseFlag_01.tga",0,164,96,82,0
spr_flag_lose_right_5,"AnimWinLoseFlag_01.tga",96,164,96,82,0
spr_flag_lose_right_6,"AnimWinLoseFlag_02.tga",0,0,96,82,0
spr_flag_lose_right_7,"AnimWinLoseFlag_02.tga",96,0,96,82,0
spr_flag_lose_right_8,"AnimWinLoseFlag_02.tga",0,82,96,82,0
spr_flag_lose_right_9,"AnimWinLoseFlag_02.tga",96,82,96,82,0
spr_flag_lose_right_10,"AnimWinLoseFlag_02.tga",0,164,96,82,0
spr_flag_lose_right_11,"AnimWinLoseFlag_02.tga",96,164,96,82,0
spr_flag_lose_right_12,"AnimWinLoseFlag_03.tga",0,0,96,82,0
spr_flag_lose_right_13,"AnimWinLoseFlag_03.tga",96,0,96,82,0
spr_flag_lose_right_14,"AnimWinLoseFlag_03.tga",0,82,96,82,0
spr_flag_lose_right_15,"AnimWinLoseFlag_03.tga",96,82,96,82,0


// ------------------------------------,,,,,,
// AUTOCAST OVERLAY,,,,,,
spr_autocast_on_0,"AnimAutoCast_01.tga",0,0,79,62,0
spr_autocast_on_1,"AnimAutoCast_01.tga",81,0,79,62,0
spr_autocast_on_2,"AnimAutoCast_01.tga",162,0,79,62,0
spr_autocast_on_3,"AnimAutoCast_01.tga",0,64,79,62,0
spr_autocast_on_4,"AnimAutoCast_01.tga",81,64,79,62,0
spr_autocast_on_5,"AnimAutoCast_01.tga",162,64,79,62,0
spr_autocast_on_6,"AnimAutoCast_01.tga",0,128,79,62,0
spr_autocast_on_7,"AnimAutoCast_01.tga",81,128,79,62,0
spr_autocast_on_8,"AnimAutoCast_01.tga",162,128,79,62,0
spr_autocast_on_9,"AnimAutoCast_01.tga",0,192,79,62,0
spr_autocast_on_10,"AnimAutoCast_01.tga",81,192,79,62,0
spr_autocast_on_11,"AnimAutoCast_01.tga",162,192,79,62,0
spr_autocast_on_12,"AnimAutoCast_02.tga",0,0,79,62,0
spr_autocast_on_13,"AnimAutoCast_02.tga",81,0,79,62,0
spr_autocast_on_14,"AnimAutoCast_02.tga",162,0,79,62,0
spr_autocast_on_15,"AnimAutoCast_02.tga",0,64,79,62,0
spr_autocast_on_16,"AnimAutoCast_02.tga",81,64,79,62,0


////////////////////////////////////////,,,,,,
// PRODUCTION QUEUE CYCLING,,,,,,
spr_cycle_0,"AnimCycleProduction_01.tga",0,0,64,64,0
spr_cycle_1,"AnimCycleProduction_01.tga",64,0,64,64,0
spr_cycle_2,"AnimCycleProduction_01.tga",128,0,64,64,0
spr_cycle_3,"AnimCycleProduction_01.tga",192,0,64,64,0
spr_cycle_4,"AnimCycleProduction_01.tga",0,64,64,64,0
spr_cycle_5,"AnimCycleProduction_01.tga",64,64,64,64,0
spr_cycle_6,"AnimCycleProduction_01.tga",128,64,64,64,0
spr_cycle_7,"AnimCycleProduction_01.tga",192,64,64,64,0
spr_cycle_8,"AnimCycleProduction_01.tga",0,128,64,64,0
spr_cycle_9,"AnimCycleProduction_01.tga",64,128,64,64,0
spr_cycle_10,"AnimCycleProduction_01.tga",128,128,64,64,0
spr_cycle_11,"AnimCycleProduction_01.tga",192,128,64,64,0
spr_cycle_12,"AnimCycleProduction_01.tga",0,192,64,64,0
spr_cycle_13,"AnimCycleProduction_01.tga",64,192,64,64,0


//////////////////////////////////////////////////,,,,,,
// OBJECTIVES FLAGS FOR FULLMAP OBJECTIVES,,,,,,

// primary objectives (blue),,,,,,
spr_obj_flag_primary_00,"AnimObjFlag_Primary_01.tga",0,0,92,84,0
spr_obj_flag_primary_01,"AnimObjFlag_Primary_01.tga",92,0,92,84,0
spr_obj_flag_primary_02,"AnimObjFlag_Primary_01.tga",0,84,92,84,0
spr_obj_flag_primary_03,"AnimObjFlag_Primary_01.tga",92,84,92,84,0
spr_obj_flag_primary_04,"AnimObjFlag_Primary_01.tga",0,168,92,84,0
spr_obj_flag_primary_05,"AnimObjFlag_Primary_01.tga",92,168,92,84,0
spr_obj_flag_primary_06,"AnimObjFlag_Primary_02.tga",0,0,92,84,0
spr_obj_flag_primary_07,"AnimObjFlag_Primary_02.tga",92,0,92,84,0
spr_obj_flag_primary_08,"AnimObjFlag_Primary_02.tga",0,84,92,84,0
spr_obj_flag_primary_09,"AnimObjFlag_Primary_02.tga",92,84,92,84,0
spr_obj_flag_primary_10,"AnimObjFlag_Primary_02.tga",0,168,92,84,0
spr_obj_flag_primary_11,"AnimObjFlag_Primary_02.tga",92,168,92,84,0
spr_obj_flag_primary_12,"AnimObjFlag_Primary_03.tga",0,0,92,84,0
spr_obj_flag_primary_13,"AnimObjFlag_Primary_03.tga",92,0,92,84,0
spr_obj_flag_primary_14,"AnimObjFlag_Primary_03.tga",0,84,92,84,0
spr_obj_flag_primary_15,"AnimObjFlag_Primary_03.tga",92,84,92,84,0

// primary objectives (blue flip horiz),,,,,,
spr_obj_flag_prime_00_flipU,"AnimObjFlag_Primary_01.tga",0,0,92,84,(FlipU)
spr_obj_flag_prime_01_flipU,"AnimObjFlag_Primary_01.tga",92,0,92,84,(FlipU)
spr_obj_flag_prime_02_flipU,"AnimObjFlag_Primary_01.tga",0,84,92,84,(FlipU)
spr_obj_flag_prime_03_flipU,"AnimObjFlag_Primary_01.tga",92,84,92,84,(FlipU)
spr_obj_flag_prime_04_flipU,"AnimObjFlag_Primary_01.tga",0,168,92,84,(FlipU)
spr_obj_flag_prime_05_flipU,"AnimObjFlag_Primary_01.tga",92,168,92,84,(FlipU)
spr_obj_flag_prime_06_flipU,"AnimObjFlag_Primary_02.tga",0,0,92,84,(FlipU)
spr_obj_flag_prime_07_flipU,"AnimObjFlag_Primary_02.tga",92,0,92,84,(FlipU)
spr_obj_flag_prime_08_flipU,"AnimObjFlag_Primary_02.tga",0,84,92,84,(FlipU)
spr_obj_flag_prime_09_flipU,"AnimObjFlag_Primary_02.tga",92,84,92,84,(FlipU)
spr_obj_flag_prime_10_flipU,"AnimObjFlag_Primary_02.tga",0,168,92,84,(FlipU)
spr_obj_flag_prime_11_flipU,"AnimObjFlag_Primary_02.tga",92,168,92,84,(FlipU)
spr_obj_flag_prime_12_flipU,"AnimObjFlag_Primary_03.tga",0,0,92,84,(FlipU)
spr_obj_flag_prime_13_flipU,"AnimObjFlag_Primary_03.tga",92,0,92,84,(FlipU)
spr_obj_flag_prime_14_flipU,"AnimObjFlag_Primary_03.tga",0,84,92,84,(FlipU)
spr_obj_flag_prime_15_flipU,"AnimObjFlag_Primary_03.tga",92,84,92,84,(FlipU)

// primary objectives (blue highlight),,,,,,
spr_obj_flag_hi_primary_00,"AnimObjFlag_Primary_Hi_01.tga",0,0,92,84,0
spr_obj_flag_hi_primary_01,"AnimObjFlag_Primary_Hi_01.tga",92,0,92,84,0
spr_obj_flag_hi_primary_02,"AnimObjFlag_Primary_Hi_01.tga",0,84,92,84,0
spr_obj_flag_hi_primary_03,"AnimObjFlag_Primary_Hi_01.tga",92,84,92,84,0
spr_obj_flag_hi_primary_04,"AnimObjFlag_Primary_Hi_01.tga",0,168,92,84,0
spr_obj_flag_hi_primary_05,"AnimObjFlag_Primary_Hi_01.tga",92,168,92,84,0
spr_obj_flag_hi_primary_06,"AnimObjFlag_Primary_Hi_02.tga",0,0,92,84,0
spr_obj_flag_hi_primary_07,"AnimObjFlag_Primary_Hi_02.tga",92,0,92,84,0
spr_obj_flag_hi_primary_08,"AnimObjFlag_Primary_Hi_02.tga",0,84,92,84,0
spr_obj_flag_hi_primary_09,"AnimObjFlag_Primary_Hi_02.tga",92,84,92,84,0
spr_obj_flag_hi_primary_10,"AnimObjFlag_Primary_Hi_02.tga",0,168,92,84,0
spr_obj_flag_hi_primary_11,"AnimObjFlag_Primary_Hi_02.tga",92,168,92,84,0
spr_obj_flag_hi_primary_12,"AnimObjFlag_Primary_Hi_03.tga",0,0,92,84,0
spr_obj_flag_hi_primary_13,"AnimObjFlag_Primary_Hi_03.tga",92,0,92,84,0
spr_obj_flag_hi_primary_14,"AnimObjFlag_Primary_Hi_03.tga",0,84,92,84,0
spr_obj_flag_hi_primary_15,"AnimObjFlag_Primary_Hi_03.tga",92,84,92,84,0

// primary objectives (blue highlight flip horiz),,,,,,
spr_obj_flag_hi_prime_00_flipU,"AnimObjFlag_Primary_Hi_01.tga",0,0,92,84,(FlipU)
spr_obj_flag_hi_prime_01_flipU,"AnimObjFlag_Primary_Hi_01.tga",92,0,92,84,(FlipU)
spr_obj_flag_hi_prime_02_flipU,"AnimObjFlag_Primary_Hi_01.tga",0,84,92,84,(FlipU)
spr_obj_flag_hi_prime_03_flipU,"AnimObjFlag_Primary_Hi_01.tga",92,84,92,84,(FlipU)
spr_obj_flag_hi_prime_04_flipU,"AnimObjFlag_Primary_Hi_01.tga",0,168,92,84,(FlipU)
spr_obj_flag_hi_prime_05_flipU,"AnimObjFlag_Primary_Hi_01.tga",92,168,92,84,(FlipU)
spr_obj_flag_hi_prime_06_flipU,"AnimObjFlag_Primary_Hi_02.tga",0,0,92,84,(FlipU)
spr_obj_flag_hi_prime_07_flipU,"AnimObjFlag_Primary_Hi_02.tga",92,0,92,84,(FlipU)
spr_obj_flag_hi_prime_08_flipU,"AnimObjFlag_Primary_Hi_02.tga",0,84,92,84,(FlipU)
spr_obj_flag_hi_prime_09_flipU,"AnimObjFlag_Primary_Hi_02.tga",92,84,92,84,(FlipU)
spr_obj_flag_hi_prime_10_flipU,"AnimObjFlag_Primary_Hi_02.tga",0,168,92,84,(FlipU)
spr_obj_flag_hi_prime_11_flipU,"AnimObjFlag_Primary_Hi_02.tga",92,168,92,84,(FlipU)
spr_obj_flag_hi_prime_12_flipU,"AnimObjFlag_Primary_Hi_03.tga",0,0,92,84,(FlipU)
spr_obj_flag_hi_prime_13_flipU,"AnimObjFlag_Primary_Hi_03.tga",92,0,92,84,(FlipU)
spr_obj_flag_hi_prime_14_flipU,"AnimObjFlag_Primary_Hi_03.tga",0,84,92,84,(FlipU)
spr_obj_flag_hi_prime_15_flipU,"AnimObjFlag_Primary_Hi_03.tga",92,84,92,84,(FlipU)

// secondary objectives (green),,,,,,
spr_obj_flag_secondary_00,"AnimObjFlag_Secondary_01.tga",0,0,92,84,0
spr_obj_flag_secondary_01,"AnimObjFlag_Secondary_01.tga",92,0,92,84,0
spr_obj_flag_secondary_02,"AnimObjFlag_Secondary_01.tga",0,84,92,84,0
spr_obj_flag_secondary_03,"AnimObjFlag_Secondary_01.tga",92,84,92,84,0
spr_obj_flag_secondary_04,"AnimObjFlag_Secondary_01.tga",0,168,92,84,0
spr_obj_flag_secondary_05,"AnimObjFlag_Secondary_01.tga",92,168,92,84,0
spr_obj_flag_secondary_06,"AnimObjFlag_Secondary_02.tga",0,0,92,84,0
spr_obj_flag_secondary_07,"AnimObjFlag_Secondary_02.tga",92,0,92,84,0
spr_obj_flag_secondary_08,"AnimObjFlag_Secondary_02.tga",0,84,92,84,0
spr_obj_flag_secondary_09,"AnimObjFlag_Secondary_02.tga",92,84,92,84,0
spr_obj_flag_secondary_10,"AnimObjFlag_Secondary_02.tga",0,168,92,84,0
spr_obj_flag_secondary_11,"AnimObjFlag_Secondary_02.tga",92,168,92,84,0
spr_obj_flag_secondary_12,"AnimObjFlag_Secondary_03.tga",0,0,92,84,0
spr_obj_flag_secondary_13,"AnimObjFlag_Secondary_03.tga",92,0,92,84,0
spr_obj_flag_secondary_14,"AnimObjFlag_Secondary_03.tga",0,84,92,84,0
spr_obj_flag_secondary_15,"AnimObjFlag_Secondary_03.tga",92,84,92,84,0

// secondary objectives (green flip horiz),,,,,,
spr_obj_flag_sec_00_flipU,"AnimObjFlag_Secondary_01.tga",0,0,92,84,(FlipU)
spr_obj_flag_sec_01_flipU,"AnimObjFlag_Secondary_01.tga",92,0,92,84,(FlipU)
spr_obj_flag_sec_02_flipU,"AnimObjFlag_Secondary_01.tga",0,84,92,84,(FlipU)
spr_obj_flag_sec_03_flipU,"AnimObjFlag_Secondary_01.tga",92,84,92,84,(FlipU)
spr_obj_flag_sec_04_flipU,"AnimObjFlag_Secondary_01.tga",0,168,92,84,(FlipU)
spr_obj_flag_sec_05_flipU,"AnimObjFlag_Secondary_01.tga",92,168,92,84,(FlipU)
spr_obj_flag_sec_06_flipU,"AnimObjFlag_Secondary_02.tga",0,0,92,84,(FlipU)
spr_obj_flag_sec_07_flipU,"AnimObjFlag_Secondary_02.tga",92,0,92,84,(FlipU)
spr_obj_flag_sec_08_flipU,"AnimObjFlag_Secondary_02.tga",0,84,92,84,(FlipU)
spr_obj_flag_sec_09_flipU,"AnimObjFlag_Secondary_02.tga",92,84,92,84,(FlipU)
spr_obj_flag_sec_10_flipU,"AnimObjFlag_Secondary_02.tga",0,168,92,84,(FlipU)
spr_obj_flag_sec_11_flipU,"AnimObjFlag_Secondary_02.tga",92,168,92,84,(FlipU)
spr_obj_flag_sec_12_flipU,"AnimObjFlag_Secondary_03.tga",0,0,92,84,(FlipU)
spr_obj_flag_sec_13_flipU,"AnimObjFlag_Secondary_03.tga",92,0,92,84,(FlipU)
spr_obj_flag_sec_14_flipU,"AnimObjFlag_Secondary_03.tga",0,84,92,84,(FlipU)
spr_obj_flag_sec_15_flipU,"AnimObjFlag_Secondary_03.tga",92,84,92,84,(FlipU)

// secondary objectives (green highlight),,,,,,
