//NAME,FILENAME,U,V,WIDTH,HEIGHT,FLAGS


//////////////////////////////////////,,,,,,
// EMPTY UNIT ACTION BUTTON,,,,,,
// (just background -- no icon),,,,,,

icon_unitact_searchDstry_rp,"UnitActions_Attack01_stone.tga",160,126,77,60,0
icon_unitact_searchDestroy_e2,"UnitActions_Attack01_parch.tga",0,126,77,60,0
icon_unitact_searchDstry_r_e2,"UnitActions_Attack01_parch.tga",80,126,77,60,0
icon_unitact_searchDstry_p_e2,"UnitActions_Attack01_parch.tga",160,126,77,60,0
icon_unitact_searchDstry_rp_e2,"UnitActions_Attack01_parch.tga",160,126,77,60,0
icon_unitact_searchDestroy_e3,"UnitActions_Attack01_metal.tga",0,126,77,60,0
icon_unitact_searchDstry_r_e3,"UnitActions_Attack01_metal.tga",80,126,77,60,0
icon_unitact_searchDstry_p_e3,"UnitActions_Attack01_metal.tga",160,126,77,60,0
icon_unitact_searchDstry_rp_e3,"UnitActions_Attack01_metal.tga",160,126,77,60,0

// patrol,,,,,,
icon_unitact_patrol,"UnitActions_Move01_stone.tga",0,189,77,60,0
icon_unitact_patrol_r,"UnitActions_Move01_stone.tga",80,189,77,60,0
icon_unitact_patrol_p,"UnitActions_Move01_stone.tga",160,189,77,60,0
icon_unitact_patrol_rp,"UnitActions_Move01_stone.tga",160,189,77,60,0
icon_unitact_patrol_e2,"UnitActions_Move01_parch.tga",0,189,77,60,0
icon_unitact_patrol_r_e2,"UnitActions_Move01_parch.tga",80,189,77,60,0
icon_unitact_patrol_p_e2,"UnitActions_Move01_parch.tga",160,189,77,60,0
icon_unitact_patrol_rp_e2,"UnitActions_Move01_parch.tga",160,189,77,60,0
icon_unitact_patrol_e3,"UnitActions_Move01_metal.tga",0,189,77,60,0
icon_unitact_patrol_r_e3,"UnitActions_Move01_metal.tga",80,189,77,60,0
icon_unitact_patrol_p_e3,"UnitActions_Move01_metal.tga",160,189,77,60,0
icon_unitact_patrol_rp_e3,"UnitActions_Move01_metal.tga",160,189,77,60,0

// guard,,,,,,
icon_unitact_guard,"UnitActions_Attack01_stone.tga",0,189,77,60,0
icon_unitact_guard_r,"UnitActions_Attack01_stone.tga",80,189,77,60,0
icon_unitact_guard_p,"UnitActions_Attack01_stone.tga",160,189,77,60,0
icon_unitact_guard_rp,"UnitActions_Attack01_stone.tga",160,189,77,60,0
icon_unitact_guard_e2,"UnitActions_Attack01_parch.tga",0,189,77,60,0
icon_unitact_guard_r_e2,"UnitActions_Attack01_parch.tga",80,189,77,60,0
icon_unitact_guard_p_e2,"UnitActions_Attack01_parch.tga",160,189,77,60,0
icon_unitact_guard_rp_e2,"UnitActions_Attack01_parch.tga",160,189,77,60,0
icon_unitact_guard_e3,"UnitActions_Attack01_metal.tga",0,189,77,60,0
icon_unitact_guard_r_e3,"UnitActions_Attack01_metal.tga",80,189,77,60,0
icon_unitact_guard_p_e3,"UnitActions_Attack01_metal.tga",160,189,77,60,0
icon_unitact_guard_rp_e3,"UnitActions_Attack01_metal.tga",160,189,77,60,0

// build/repair,,,,,,
icon_unitact_buildRepair,"UnitActions_Citizen01_stone.tga",0,63,77,60,0
icon_unitact_buildRepair_r,"UnitActions_Citizen01_stone.tga",80,63,77,60,0
icon_unitact_buildRepair_p,"UnitActions_Citizen01_stone.tga",160,63,77,60,0
icon_unitact_buildRepair_rp,"UnitActions_Citizen01_stone.tga",160,63,77,60,0
icon_unitact_buildRepair_e2,"UnitActions_Citizen01_parch.tga",0,63,77,60,0
icon_unitact_buildRepair_r_e2,"UnitActions_Citizen01_parch.tga",80,63,77,60,0
icon_unitact_buildRepair_p_e2,"UnitActions_Citizen01_parch.tga",160,63,77,60,0
icon_unitact_buildRepair_rp_e2,"UnitActions_Citizen01_parch.tga",160,63,77,60,0
icon_unitact_buildRepair_e3,"UnitActions_Citizen01_metal.tga",0,63,77,60,0
icon_unitact_buildRepair_r_e3,"UnitActions_Citizen01_metal.tga",80,63,77,60,0
icon_unitact_buildRepair_p_e3,"UnitActions_Citizen01_metal.tga",160,63,77,60,0
icon_unitact_buildRepair_rp_e3,"UnitActions_Citizen01_metal.tga",160,63,77,60,0

// gather,,,,,,
icon_unitact_gather,"UnitActions_Citizen01_stone.tga",0,0,77,60,0
icon_unitact_gather_r,"UnitActions_Citizen01_stone.tga",80,0,77,60,0
icon_unitact_gather_p,"UnitActions_Citizen01_stone.tga",160,0,77,60,0
icon_unitact_gather_rp,"UnitActions_Citizen01_stone.tga",160,0,77,60,0
icon_unitact_gather_e2,"UnitActions_Citizen01_parch.tga",0,0,77,60,0
icon_unitact_gather_r_e2,"UnitActions_Citizen01_parch.tga",80,0,77,60,0
icon_unitact_gather_p_e2,"UnitActions_Citizen01_parch.tga",160,0,77,60,0
icon_unitact_gather_rp_e2,"UnitActions_Citizen01_parch.tga",160,0,77,60,0
icon_unitact_gather_e3,"UnitActions_Citizen01_metal.tga",0,0,77,60,0
icon_unitact_gather_r_e3,"UnitActions_Citizen01_metal.tga",80,0,77,60,0
icon_unitact_gather_p_e3,"UnitActions_Citizen01_metal.tga",160,0,77,60,0
icon_unitact_gather_rp_e3,"UnitActions_Citizen01_metal.tga",160,0,77,60,0

// trade,,,,,,
icon_unitact_trade,"UnitActions_Trade01_stone.tga",0,0,77,60,0
icon_unitact_trade_r,"UnitActions_Trade01_stone.tga",80,0,77,60,0
icon_unitact_trade_p,"UnitActions_Trade01_stone.tga",160,0,77,60,0
icon_unitact_trade_rp,"UnitActions_Trade01_stone.tga",160,0,77,60,0
icon_unitact_trade_e2,"UnitActions_Trade01_parch.tga",0,0,77,60,0
icon_unitact_trade_r_e2,"UnitActions_Trade01_parch.tga",80,0,77,60,0
icon_unitact_trade_p_e2,"UnitActions_Trade01_parch.tga",160,0,77,60,0
icon_unitact_trade_rp_e2,"UnitActions_Trade01_parch.tga",160,0,77,60,0
icon_unitact_trade_e3,"UnitActions_Trade01_metal.tga",0,0,77,60,0
icon_unitact_trade_r_e3,"UnitActions_Trade01_metal.tga",80,0,77,60,0
icon_unitact_trade_p_e3,"UnitActions_Trade01_metal.tga",160,0,77,60,0
icon_unitact_trade_rp_e3,"UnitActions_Trade01_metal.tga",160,0,77,60,0

// attack,,,,,,
icon_unitact_attack,"UnitActions_Attack01_stone.tga",0,0,77,60,0
icon_unitact_attack_r,"UnitActions_Attack01_stone.tga",80,0,77,60,0
icon_unitact_attack_p,"UnitActions_Attack01_stone.tga",160,0,77,60,0
icon_unitact_attack_rp,"UnitActions_Attack01_stone.tga",160,0,77,60,0
icon_unitact_attack_e2,"UnitActions_Attack01_parch.tga",0,0,77,60,0
icon_unitact_attack_r_e2,"UnitActions_Attack01_parch.tga",80,0,77,60,0
icon_unitact_attack_p_e2,"UnitActions_Attack01_parch.tga",160,0,77,60,0
icon_unitact_attack_rp_e2,"UnitActions_Attack01_parch.tga",160,0,77,60,0
icon_unitact_attack_e3,"UnitActions_Attack01_metal.tga",0,0,77,60,0
icon_unitact_attack_r_e3,"UnitActions_Attack01_metal.tga",80,0,77,60,0
icon_unitact_attack_p_e3,"UnitActions_Attack01_metal.tga",160,0,77,60,0
icon_unitact_attack_rp_e3,"UnitActions_Attack01_metal.tga",160,0,77,60,0

// attack ground,,,,,,
icon_unitact_attackGround,"UnitActions_Attack02_stone.tga",0,63,77,60,0
icon_unitact_attackGround_r,"UnitActions_Attack02_stone.tga",80,63,77,60,0
icon_unitact_attackGround_p,"UnitActions_Attack02_stone.tga",160,63,77,60,0
icon_unitact_attackGround_rp,"UnitActions_Attack02_stone.tga",160,63,77,60,0
icon_unitact_attackGround_e2,"UnitActions_Attack02_parch.tga",0,63,77,60,0
icon_unitact_attackGround_r_e2,"UnitActions_Attack02_parch.tga",80,63,77,60,0
icon_unitact_attackGround_p_e2,"UnitActions_Attack02_parch.tga",160,63,77,60,0
icon_unitact_attackGround_rp_e2,"UnitActions_Attack02_parch.tga",160,63,77,60,0
icon_unitact_attackGround_e3,"UnitActions_Attack02_metal.tga",0,63,77,60,0
icon_unitact_attackGround_r_e3,"UnitActions_Attack02_metal.tga",80,63,77,60,0
icon_unitact_attackGround_p_e3,"UnitActions_Attack02_metal.tga",160,63,77,60,0
icon_unitact_attackGround_rp_e3,"UnitActions_Attack02_metal.tga",160,63,77,60,0

// nuke,,,,,,
icon_unitact_nuke,icon_nuke_metal.tga,0,0,77,60,0
icon_unitact_nuke_r,icon_nuke_rollover_metal.tga,0,0,77,60,0
icon_unitact_nuke_p,icon_nuke_pressed_metal.tga,0,0,77,60,0
icon_unitact_nuke_rp,icon_nuke_pressed_metal.tga,0,0,77,60,0

// attack-move,,,,,,
icon_unitact_attackMove,"UnitActions_Attack01_stone.tga",0,63,77,60,0
icon_unitact_attackMove_r,"UnitActions_Attack01_stone.tga",80,63,77,60,0
icon_unitact_attackMove_p,"UnitActions_Attack01_stone.tga",160,63,77,60,0
icon_unitact_attackMove_rp,"UnitActions_Attack01_stone.tga",160,63,77,60,0
icon_unitact_attackMove_e2,"UnitActions_Attack01_parch.tga",0,63,77,60,0
icon_unitact_attackMove_r_e2,"UnitActions_Attack01_parch.tga",80,63,77,60,0
icon_unitact_attackMove_p_e2,"UnitActions_Attack01_parch.tga",160,63,77,60,0
icon_unitact_attackMove_rp_e2,"UnitActions_Attack01_parch.tga",160,63,77,60,0
icon_unitact_attackMove_e3,"UnitActions_Attack01_metal.tga",0,63,77,60,0
icon_unitact_attackMove_r_e3,"UnitActions_Attack01_metal.tga",80,63,77,60,0
icon_unitact_attackMove_p_e3,"UnitActions_Attack01_metal.tga",160,63,77,60,0
icon_unitact_attackMove_rp_e3,"UnitActions_Attack01_metal.tga",160,63,77,60,0

// attack group,,,,,,
icon_unitact_attackGroup,"UnitActions_Attack02_stone.tga",0,126,77,60,0
icon_unitact_attackGroup_r,"UnitActions_Attack02_stone.tga",80,126,77,60,0
icon_unitact_attackGroup_p,"UnitActions_Attack02_stone.tga",160,126,77,60,0
icon_unitact_attackGroup_rp,"UnitActions_Attack02_stone.tga",160,126,77,60,0
icon_unitact_attackGroup_e2,"UnitActions_Attack02_parch.tga",0,126,77,60,0
icon_unitact_attackGroup_r_e2,"UnitActions_Attack02_parch.tga",80,126,77,60,0
icon_unitact_attackGroup_p_e2,"UnitActions_Attack02_parch.tga",160,126,77,60,0
icon_unitact_attackGroup_rp_e2,"UnitActions_Attack02_parch.tga",160,126,77,60,0
icon_unitact_attackGroup_e3,"UnitActions_Attack02_metal.tga",0,126,77,60,0
icon_unitact_attackGroup_r_e3,"UnitActions_Attack02_metal.tga",80,126,77,60,0
icon_unitact_attackGroup_p_e3,"UnitActions_Attack02_metal.tga",160,126,77,60,0
icon_unitact_attackGroup_rp_e3,"UnitActions_Attack02_metal.tga",160,126,77,60,0

// attack preferred type,,,,,,
icon_unitact_attackType,"UnitActions_Attack02_stone.tga",0,189,77,60,0
icon_unitact_attackType_r,"UnitActions_Attack02_stone.tga",80,189,77,60,0
icon_unitact_attackType_p,"UnitActions_Attack02_stone.tga",160,189,77,60,0
icon_unitact_attackType_rp,"UnitActions_Attack02_stone.tga",160,189,77,60,0
icon_unitact_attackType_e2,"UnitActions_Attack02_parch.tga",0,189,77,60,0
icon_unitact_attackType_r_e2,"UnitActions_Attack02_parch.tga",80,189,77,60,0
icon_unitact_attackType_p_e2,"UnitActions_Attack02_parch.tga",160,189,77,60,0
icon_unitact_attackType_rp_e2,"UnitActions_Attack02_parch.tga",160,189,77,60,0
icon_unitact_attackType_e3,"UnitActions_Attack02_metal.tga",0,189,77,60,0
icon_unitact_attackType_r_e3,"UnitActions_Attack02_metal.tga",80,189,77,60,0
icon_unitact_attackType_p_e3,"UnitActions_Attack02_metal.tga",160,189,77,60,0
icon_unitact_attackType_rp_e3,"UnitActions_Attack02_metal.tga",160,189,77,60,0

// capture building,,,,,,
icon_unitact_captureBuilding,"UnitActions_Attack02_stone.tga",0,0,77,60,0
icon_unitact_captureBld_r,"UnitActions_Attack02_stone.tga",80,0,77,60,0
icon_unitact_captureBld_p,"UnitActions_Attack02_stone.tga",160,0,77,60,0
icon_unitact_captureBld_rp,"UnitActions_Attack02_stone.tga",160,0,77,60,0
icon_unitact_captureBuilding_e2,"UnitActions_Attack02_parch.tga",0,0,77,60,0
icon_unitact_captureBld_r_e2,"UnitActions_Attack02_parch.tga",80,0,77,60,0
icon_unitact_captureBld_p_e2,"UnitActions_Attack02_parch.tga",160,0,77,60,0
icon_unitact_captureBld_rp_e2,"UnitActions_Attack02_parch.tga",160,0,77,60,0
icon_unitact_captureBuilding_e3,"UnitActions_Attack02_metal.tga",0,0,77,60,0
icon_unitact_captureBld_r_e3,"UnitActions_Attack02_metal.tga",80,0,77,60,0
icon_unitact_captureBld_p_e3,"UnitActions_Attack02_metal.tga",160,0,77,60,0
icon_unitact_captureBld_rp_e3,"UnitActions_Attack02_metal.tga",160,0,77,60,0

// convert unit,,,,,,
icon_unitact_convertUnit,icon_convertUnit_stone.tga,0,0,77,60,0
icon_unitact_convertUnit_r,icon_convertUnit_rollover_stone.tga,0,0,77,60,0
icon_unitact_convertUnit_p,icon_convertUnit_pressed_stone.tga,0,0,77,60,0
icon_unitact_convertUnit_rp,icon_convertUnit_pressed_stone.tga,0,0,77,60,0
icon_unitact_convertUnit_e2,icon_convertUnit_parch.tga,0,0,77,60,0
icon_unitact_convertUnit_r_e2,icon_convertUnit_rollover_parch.tga,0,0,77,60,0
icon_unitact_convertUnit_p_e2,icon_convertUnit_pressed_parch.tga,0,0,77,60,0
icon_unitact_convertUnit_rp_e2,icon_convertUnit_pressed_parch.tga,0,0,77,60,0
icon_unitact_convertUnit_e3,icon_convertUnit_metal.tga,0,0,77,60,0
icon_unitact_convertUnit_r_e3,icon_convertUnit_rollover_metal.tga,0,0,77,60,0
icon_unitact_convertUnit_p_e3,icon_convertUnit_pressed_metal.tga,0,0,77,60,0
icon_unitact_convertUnit_rp_e3,icon_convertUnit_pressed_metal.tga,0,0,77,60,0

// emergency signal,,,,,,
icon_unitact_emergency,"UnitActions_Emergency01_stone.tga",0,0,77,60,0
icon_unitact_emergency_r,"UnitActions_Emergency01_stone.tga",80,0,77,60,0
icon_unitact_emergency_p,"UnitActions_Emergency01_stone.tga",160,0,77,60,0
icon_unitact_emergency_rp,"UnitActions_Emergency01_stone.tga",160,0,77,60,0
icon_unitact_emergency_e2,"UnitActions_Emergency01_parch.tga",0,0,77,60,0
icon_unitact_emergency_r_e2,"UnitActions_Emergency01_parch.tga",80,0,77,60,0
icon_unitact_emergency_p_e2,"UnitActions_Emergency01_parch.tga",160,0,77,60,0
icon_unitact_emergency_rp_e2,"UnitActions_Emergency01_parch.tga",160,0,77,60,0
icon_unitact_emergency_e3,"UnitActions_Emergency01_metal.tga",0,0,77,60,0
icon_unitact_emergency_r_e3,"UnitActions_Emergency01_metal.tga",80,0,77,60,0
icon_unitact_emergency_p_e3,"UnitActions_Emergency01_metal.tga",160,0,77,60,0
icon_unitact_emergency_rp_e3,"UnitActions_Emergency01_metal.tga",160,0,77,60,0

// all clear signal,,,,,,
icon_unitact_allClear,"UnitActions_Emergency01_stone.tga",0,63,77,60,0
icon_unitact_allClear_r,"UnitActions_Emergency01_stone.tga",80,63,77,60,0
icon_unitact_allClear_p,"UnitActions_Emergency01_stone.tga",160,63,77,60,0
icon_unitact_allClear_rp,"UnitActions_Emergency01_stone.tga",160,63,77,60,0
icon_unitact_allClear_e2,"UnitActions_Emergency01_parch.tga",0,63,77,60,0
icon_unitact_allClear_r_e2,"UnitActions_Emergency01_parch.tga",80,63,77,60,0
icon_unitact_allClear_p_e2,"UnitActions_Emergency01_parch.tga",160,63,77,60,0
icon_unitact_allClear_rp_e2,"UnitActions_Emergency01_parch.tga",160,63,77,60,0
icon_unitact_allClear_e3,"UnitActions_Emergency01_metal.tga",0,63,77,60,0
icon_unitact_allClear_r_e3,"UnitActions_Emergency01_metal.tga",80,63,77,60,0
icon_unitact_allClear_p_e3,"UnitActions_Emergency01_metal.tga",160,63,77,60,0
icon_unitact_allClear_rp_e3,"UnitActions_Emergency01_metal.tga",160,63,77,60,0

// cycle build queue,,,,,,
icon_unitact_cycleBuild,"UnitActions_Produce01_stone.tga",0,0,77,60,0
icon_unitact_cycleBuild_r,"UnitActions_Produce01_stone.tga",80,0,77,60,0
icon_unitact_cycleBuild_on,"UnitActions_Produce01_stone.tga",160,0,77,60,0
icon_unitact_cycleBuild_on_r,"UnitActions_Produce01_stone.tga",0,63,77,60,0
icon_unitact_cycleBuild_e2,"UnitActions_Produce01_parch.tga",0,0,77,60,0
icon_unitact_cycleBuild_r_e2,"UnitActions_Produce01_parch.tga",80,0,77,60,0
icon_unitact_cycleBuild_on_e2,"UnitActions_Produce01_parch.tga",160,0,77,60,0
icon_unitact_cycleBuild_on_r_e2,"UnitActions_Produce01_parch.tga",0,63,77,60,0
icon_unitact_cycleBuild_e3,"UnitActions_Produce01_metal.tga",0,0,77,60,0
icon_unitact_cycleBuild_r_e3,"UnitActions_Produce01_metal.tga",80,0,77,60,0
icon_unitact_cycleBuild_on_e3,"UnitActions_Produce01_metal.tga",160,0,77,60,0
icon_unitact_cycleBuild_on_r_e3,"UnitActions_Produce01_metal.tga",0,63,77,60,0

// force unpack,,,,,,
icon_unitact_forceUnpack,"UnitActions_Unpack01_stone.tga",0,0,77,60,0
icon_unitact_forceUnpack_r,"UnitActions_Unpack01_stone.tga",80,0,77,60,0
icon_unitact_forceUnpack_p,"UnitActions_Unpack01_stone.tga",160,0,77,60,0
icon_unitact_forceUnpack_rp,"UnitActions_Unpack01_stone.tga",160,0,77,60,0
icon_unitact_forceUnpack_e2,"UnitActions_Unpack01_parch.tga",0,0,77,60,0
icon_unitact_forceUnpack_r_e2,"UnitActions_Unpack01_parch.tga",80,0,77,60,0
icon_unitact_forceUnpack_p_e2,"UnitActions_Unpack01_parch.tga",160,0,77,60,0
icon_unitact_forceUnpack_rp_e2,"UnitActions_Unpack01_parch.tga",160,0,77,60,0
icon_unitact_forceUnpack_e3,"UnitActions_Unpack01_metal.tga",0,0,77,60,0
icon_unitact_forceUnpack_r_e3,"UnitActions_Unpack01_metal.tga",80,0,77,60,0
icon_unitact_forceUnpack_p_e3,"UnitActions_Unpack01_metal.tga",160,0,77,60,0
icon_unitact_forceUnpack_rp_e3,"UnitActions_Unpack01_metal.tga",160,0,77,60,0

// cancel force unpack,,,,,,
icon_unitact_cancelFU,"UnitActions_Unpack01_stone.tga",0,63,77,60,0
icon_unitact_cancelFU_r,"UnitActions_Unpack01_stone.tga",80,63,77,60,0
icon_unitact_cancelFU_p,"UnitActions_Unpack01_stone.tga",160,63,77,60,0
icon_unitact_cancelFU_rp,"UnitActions_Unpack01_stone.tga",160,63,77,60,0
icon_unitact_cancelFU_e2,"UnitActions_Unpack01_parch.tga",0,63,77,60,0
icon_unitact_cancelFU_r_e2,"UnitActions_Unpack01_parch.tga",80,63,77,60,0
icon_unitact_cancelFU_p_e2,"UnitActions_Unpack01_parch.tga",160,63,77,60,0
icon_unitact_cancelFU_rp_e2,"UnitActions_Unpack01_parch.tga",160,63,77,60,0
icon_unitact_cancelFU_e3,"UnitActions_Unpack01_metal.tga",0,63,77,60,0
icon_unitact_cancelFU_r_e3,"UnitActions_Unpack01_metal.tga",80,63,77,60,0
icon_unitact_cancelFU_p_e3,"UnitActions_Unpack01_metal.tga",160,63,77,60,0
icon_unitact_cancelFU_rp_e3,"UnitActions_Unpack01_metal.tga",160,63,77,60,0



// ----------------------------------------------,,,,,,
// GARRISON AND RALLY POINT,,,,,,

// garrison,,,,,,
icon_unitact_garrison,"UnitActions_Garrison01_stone.tga",0,0,77,60,0
icon_unitact_garrison_r,"UnitActions_Garrison01_stone.tga",80,0,77,60,0
icon_unitact_garrison_p,"UnitActions_Garrison01_stone.tga",160,0,77,60,0
icon_unitact_garrison_rp,"UnitActions_Garrison01_stone.tga",160,0,77,60,0
icon_unitact_garrison_e2,"UnitActions_Garrison01_parch.tga",0,0,77,60,0
icon_unitact_garrison_r_e2,"UnitActions_Garrison01_parch.tga",80,0,77,60,0
icon_unitact_garrison_p_e2,"UnitActions_Garrison01_parch.tga",160,0,77,60,0
icon_unitact_garrison_rp_e2,"UnitActions_Garrison01_parch.tga",160,0,77,60,0
icon_unitact_garrison_e3,"UnitActions_Garrison01_metal.tga",0,0,77,60,0
icon_unitact_garrison_r_e3,"UnitActions_Garrison01_metal.tga",80,0,77,60,0
icon_unitact_garrison_p_e3,"UnitActions_Garrison01_metal.tga",160,0,77,60,0
icon_unitact_garrison_rp_e3,"UnitActions_Garrison01_metal.tga",160,0,77,60,0

// ungarrison,,,,,,
icon_unitact_ungarrison,"UnitActions_Produce01_stone.tga",80,126,77,60,0
icon_unitact_ungarrison_r,"UnitActions_Produce01_stone.tga",160,126,77,60,0
icon_unitact_ungarrison_p,"UnitActions_Produce01_stone.tga",0,189,77,60,0
icon_unitact_ungarrison_rp,"UnitActions_Produce01_stone.tga",0,189,77,60,0
icon_unitact_ungarrison_e2,"UnitActions_Produce01_parch.tga",80,126,77,60,0
icon_unitact_ungarrison_r_e2,"UnitActions_Produce01_parch.tga",160,126,77,60,0
icon_unitact_ungarrison_p_e2,"UnitActions_Produce01_parch.tga",0,189,77,60,0
icon_unitact_ungarrison_rp_e2,"UnitActions_Produce01_parch.tga",0,189,77,60,0
icon_unitact_ungarrison_e3,"UnitActions_Produce01_metal.tga",80,126,77,60,0
icon_unitact_ungarrison_r_e3,"UnitActions_Produce01_metal.tga",160,126,77,60,0
icon_unitact_ungarrison_p_e3,"UnitActions_Produce01_metal.tga",0,189,77,60,0
icon_unitact_ungarrison_rp_e3,"UnitActions_Produce01_metal.tga",0,189,77,60,0

// unload (ie. Transport),,,,,,
icon_unitact_unload,"UnitActions_Produce01_stone.tga",80,126,77,60,0
icon_unitact_unload_r,"UnitActions_Produce01_stone.tga",160,126,77,60,0
icon_unitact_unload_p,"UnitActions_Produce01_stone.tga",0,189,77,60,0
icon_unitact_unload_rp,"UnitActions_Produce01_stone.tga",0,189,77,60,0
icon_unitact_unload_e2,"UnitActions_Produce01_parch.tga",80,126,77,60,0
icon_unitact_unload_r_e2,"UnitActions_Produce01_parch.tga",160,126,77,60,0
icon_unitact_unload_p_e2,"UnitActions_Produce01_parch.tga",0,189,77,60,0
icon_unitact_unload_rp_e2,"UnitActions_Produce01_parch.tga",0,189,77,60,0
icon_unitact_unload_e3,"UnitActions_Produce01_metal.tga",80,126,77,60,0
icon_unitact_unload_r_e3,"UnitActions_Produce01_metal.tga",160,126,77,60,0
icon_unitact_unload_p_e3,"UnitActions_Produce01_metal.tga",0,189,77,60,0
icon_unitact_unload_rp_e3,"UnitActions_Produce01_metal.tga",0,189,77,60,0

// rally point,,,,,,
icon_unitact_rallyPoint,"UnitActions_Produce01_stone.tga",80,63,77,60,0
icon_unitact_rallyPoint_r,"UnitActions_Produce01_stone.tga",160,63,77,60,0
icon_unitact_rallyPoint_p,"UnitActions_Produce01_stone.tga",0,126,77,60,0
icon_unitact_rallyPoint_rp,"UnitActions_Produce01_stone.tga",0,126,77,60,0
icon_unitact_rallyPoint_e2,"UnitActions_Produce01_parch.tga",80,63,77,60,0
