//NAME,FILENAME,U,V,WIDTH,HEIGHT,FLAGS
icon_unit_ArmoredVehicle,icon_unit_ArmoredVehicle.tga,0,0,60,60,0
icon_unit_FT17_gunk,icon_unit_FT17_gunk.tga,0,0,60,60,0
icon_unit_MarkV,icon_unit_MarkV.tga,0,0,60,60,0
icon_unit_AML60,icon_unit_AML60.tga,0,0,60,60,0
icon_unit_MBT_M10,icon_unit_MBT_M10.tga,0,0,60,60,0
icon_unit_BTR70,icon_unit_BTR70.tga,0,0,60,60,0
icon_unit_RUST62,icon_unit_RUST62.tga,0,0,60,60,0
icon_unit_T64,icon_unit_T64.tga,0,0,60,60,0
icon_unit_MS1,icon_unit_MS1.tga,0,0,60,60,0
icon_unit_Type87,icon_unit_Type87.tga,0,0,60,60,0
icon_unit_Type61MBT,icon_unit_Type61MBT.tga,0,0,60,60,0
icon_unit_F104,icon_unit_F104.tga,0,0,60,60,0
icon_unit_Udaloy13,icon_unit_Udaloy13.tga,0,0,60,60,0
icon_unit_CenturionMk3,icon_unit_CenturionMk3.tga,0,0,60,60,0
icon_unit_ChieftainMK5,icon_unit_ChieftainMK5.tga,0,0,60,60,0
icon_unit_Meteor,icon_unit_Meteor.tga,0,0,60,60,0
icon_unit_Type23,icon_unit_Type23.tga,0,0,60,60,0
icon_unit_VAB,icon_unit_VAB.tga,0,0,60,60,0
icon_unit_EBRC,icon_unit_EBRC.tga,0,0,60,60,0
icon_unit_AMX30,icon_unit_AMX30.tga,0,0,60,60,0
icon_unit_AMX32,icon_unit_AMX32.tga,0,0,60,60,0
icon_unit_Mirage3,icon_unit_Mirage3.tga,0,0,60,60,0
icon_unit_MD450,icon_unit_MD450.tga,0,0,60,60,0
icon_unit_Normandie,icon_unit_Normandie.tga,0,0,60,60,0
icon_unit_M47,icon_unit_M47.tga,0,0,60,60,0
icon_unit_M3546,icon_unit_M3546.tga,0,0,60,60,0
icon_unit_C1,icon_unit_C1.tga,0,0,60,60,0
icon_unit_Bao1A5,icon_unit_Bao1A5.tga,0,0,60,60,0

icon_unit_CruiserClassII,icon_unit_CruiserClassII.tga,0,0,60,60,0
icon_unit_DestroyerClassIII,icon_unit_DestroyerClassIII.tga,0,0,60,60,0
icon_unit_PatrolBoat,icon_unit_PatrolBoat.tga,0,0,60,60,0
icon_unit_CruiserMaelstrom,icon_unit_CruiserMaelstrom.tga,0,0,60,60,0
icon_unit_CruiserKyushu,icon_unit_CruiserKyushu.tga,0,0,60,60,0
icon_unit_XWind4000,icon_unit_XWind4000.tga,0,0,60,60,0
icon_unit_Arlington,icon_unit_Arlington.tga,0,0,60,60,0
icon_unit_LandingShip15,icon_unit_LandingShip15.tga,0,0,60,60,0


icon_unit_BallisticSubmarine,icon_unit_BallisticSubmarine.tga,0,0,60,60,0
icon_unit_Barracuda15,icon_unit_Barracuda15.tga,0,0,60,60,0
icon_unit_gerfalcon,icon_unit_gerfalcon.tga,0,0,60,60,0
icon_unit_killerwhale,icon_unit_killerwhale.tga,0,0,60,60,0
icon_unit_ssgn15,icon_unit_ssgn15.tga,0,0,60,60,0
icon_unit_AuroraSpaceBattleship,icon_unit_AuroraSpaceBattleship.tga,0,0,60,60,0
icon_unit_Alldestroyer15,icon_unit_Alldestroyer15.tga,0,0,60,60,0
icon_unit_SciFiAPC,icon_unit_SciFiAPC.tga,0,0,60,60,0
icon_unit_ArmorySiegeTank,icon_unit_ArmorySiegeTank.tga,0,0,60,60,0
icon_unit_bld_stable15,icon_unit_bld_stable16.tga,0,0,77,60,0

// --------------- UNITS ww15 -------------------,,,,,,
icon_unit_CFA_44Nosferatu,icon_unit_CFA_44Nosferatu.tga,0,0,60,60,0
icon_unit_SpaceplaneChina,icon_unit_SpaceplaneChina.tga,0,0,60,60,0
icon_unit_XuanNv,icon_unit_XuanNv.tga,0,0,60,60,0
icon_unit_WhiteEmperor,icon_unit_WhiteEmperor.tga,0,0,60,60,0
icon_unit_VF19,icon_unit_VF19.tga,0,0,60,60,0
icon_unit_FFR31,icon_unit_FFR31.tga,0,0,60,60,0
icon_unit_NightHunter,icon_unit_NightHunter.tga,0,0,60,60,0
icon_unit_Aquila,icon_unit_Aquila.tga,0,0,60,60,0
icon_unit_FCAS_German,icon_unit_FCAS_German.tga,0,0,60,60,0
icon_unit_FCAS_France,icon_unit_FCAS_France.tga,0,0,60,60,0
icon_unit_FCAS_English,icon_unit_FCAS_English.tga,0,0,60,60,0
icon_unit_Galactica,icon_unit_Galactica.tga,0,0,60,60,0
icon_unit_qingmo,icon_unit_qingmo.tga,0,0,60,60,0
icon_unit_AF4_Headhunter,icon_unit_AF4_Headhunter.tga,0,0,60,60,0

icon_unit_SciFiTankMk3,icon_unit_SciFiTankMk3.tga,0,0,60,60,0
icon_unit_CobraTank,icon_unit_CobraTank.tga,0,0,60,60,0
icon_unit_T4B,icon_unit_T4B.tga,0,0,60,60,0
icon_unit_ScorpionTank,icon_unit_ScorpionTank.tga,0,0,60,60,0
icon_unit_Federal61,icon_unit_Federal61.tga,0,0,60,60,0
icon_unit_Goliath,icon_unit_Goliath.tga,0,0,60,60,0
icon_unit_PredatorTank,icon_unit_PredatorTank.tga,0,0,60,60,0
icon_unit_Anubis,icon_unit_Anubis.tga,0,0,60,60,0
icon_unit_IncaTank,icon_unit_IncaTank.tga,0,0,60,60,0

icon_unit_AsianAPC,icon_unit_AsianAPC.tga,0,0,60,60,0
icon_unit_T300,icon_unit_T300.tga,0,0,60,60,0
icon_unit_Type75_Japan,icon_unit_Type75_Japan.tga,0,0,60,60,0
icon_unit_M142,icon_unit_M142.tga,0,0,60,60,0
icon_unit_PAC3,icon_unit_PAC3.tga,0,0,60,60,0
icon_unit_MRLS,icon_unit_MRLS.tga,0,0,60,60,0
icon_unit_BM30,icon_unit_BM30.tga,0,0,60,60,0
icon_unit_RuS400,icon_unit_RuS400.tga,0,0,60,60,0
icon_unit_Ziyuan,icon_unit_Ziyuan.tga,0,0,60,60,0
icon_unit_Challenger2,icon_unit_Challenger2.tga,0,0,60,60,0
icon_unit_Leopard2A6,icon_unit_Leopard2A6.tga,0,0,60,60,0
icon_unit_As90,icon_unit_As90.tga,0,0,60,60,0
icon_unit_AUF1,icon_unit_AUF1.tga,0,0,60,60,0
icon_unit_pzh2000,icon_unit_pzh2000.tga,0,0,60,60,0
icon_unit_Paermaliya155mm,icon_unit_Paermaliya155mm.tga,0,0,60,60,0
icon_unit_2s19,icon_unit_2s19.tga,0,0,60,60,0
icon_unit_M109A6,icon_unit_M109A6.tga,0,0,60,60,0
icon_unit_K9,icon_unit_K9.tga,0,0,60,60,0
icon_unit_Type75_155m,icon_unit_Type75_155m.tga,0,0,60,60,0
icon_unit_Plz45,icon_unit_Plz45.tga,0,0,60,60,0
//---------------------- EPOCH 2-3 new Units------------------------
icon_unit_origlikor2,icon_unit_origlikor2.tga,0,0,60,60,0
icon_unit_origShipOfTheLine,icon_unit_origShipOfTheLine.tga,0,0,60,60,0
icon_unit_AfricanBoat2,icon_unit_AfricanBoat2.tga,0,0,60,60,0
icon_unit_origGalleon,icon_unit_origGalleon.tga,0,0,60,60,0
icon_unit_origxebek,icon_unit_origxebek.tga,0,0,60,60,0
icon_unit_origCaravel,icon_unit_origCaravel.tga,0,0,60,60,0
icon_unit_galerKat,icon_unit_galerKat.tga,0,0,60,60,0
icon_unit_lulihao,icon_unit_lulihao.tga,0,0,60,60,0
icon_unit_guichuan,icon_unit_guichuan.tga,0,0,60,60,0
icon_unit_AnZhai,icon_unit_AnZhai.tga,0,0,60,60,0
icon_unit_BoatJunk_01,icon_unit_BoatJunk_01.tga,0,0,60,60,0
icon_unit_BoatJunk_03,icon_unit_BoatJunk_03.tga,0,0,60,60,0
icon_unit_BoatJunk_Small,icon_unit_BoatJunk_Small.tga,0,0,60,60,0
icon_unit_MaChuan,icon_unit_MaChuan.tga,0,0,60,60,0
icon_unit_ZhengHe,icon_unit_ZhengHe.tga,0,0,60,60,0
icon_unit_fuchuan,icon_unit_fuchuan.tga,0,0,60,60,0
icon_unit_guangchuan,icon_unit_guangchuan.tga,0,0,60,60,0
icon_unit_Louchuan,icon_unit_Louchuan.tga,0,0,60,60,0
icon_unit_AsianCaravel,icon_unit_AsianCaravel.tga,0,0,60,60,0
icon_unit_gruzov,icon_unit_gruzov.tga,0,0,60,60,0
/////////////////////tao WW15 Units////////////////////////////
icon_unit_HeavyTank14,icon_unit_HeavyTank14.tga,0,0,60,60,0
/////////////////////tao 8.09 Units////////////////////////////
icon_unit_westcarrier,icon_unit_westcarrier.tga,0,0,60,60,0
icon_unit_origFrigate,icon_unit_origFrigate.tga,0,0,60,60,0
icon_unit_origparax,icon_unit_origparax.tga,0,0,60,60,0
icon_unit_Yoshino1900,icon_unit_Yoshino1900.tga,0,0,60,60,0
icon_unit_Venezia1943,icon_unit_Venezia1943.tga,0,0,60,60,0
icon_unit_DiGiussano,icon_unit_DiGiussano.tga,0,0,60,60,0
icon_unit_Richelieu1940,icon_unit_Richelieu1940.tga,0,0,60,60,0
icon_unit_NewOrlean1944,icon_unit_NewOrlean1944.tga,0,0,60,60,0
icon_unit_A10,icon_unit_A10.tga,0,0,60,60,0
icon_unit_Landingship11,icon_unit_Landingship11.tga,0,0,60,60,0
icon_unit_Landship11,icon_unit_Landship11.tga,0,0,60,60,0
icon_unit_Landship_tank11,icon_unit_Landship_tank11.tga,0,0,60,60,0
icon_unit_Hongyipao,icon_unit_Hongyipao.tga,0,0,60,60,0
icon_unit_SupportShip,icon_unit_SupportShip.tga,0,0,60,60,0
icon_unit_XK2,icon_unit_XK2.tga,0,0,60,60,0
icon_unit_T90A,icon_unit_T90A.tga,0,0,60,60,0
icon_unit_T72Karrar,icon_unit_T72Karrar.tga,0,0,60,60,0
icon_unit_Type10MBT,icon_unit_Type10MBT.tga,0,0,60,60,0
icon_unit_xbfCarrier01,icon_unit_xbfCarrier01.tga,0,0,60,60,0
icon_unit_moskva,icon_unit_moskva.tga,0,0,60,60,0
icon_unit_An124,icon_unit_An124.tga,0,0,60,60,0
icon_unit_IL78,icon_unit_IL78.tga,0,0,60,60,0
icon_unit_A100,icon_unit_A100.tga,0,0,60,60,0
icon_unit_Hermes,icon_unit_Hermes.tga,0,0,60,60,0
icon_unit_ZTQ15,icon_unit_ZTQ15.tga,0,0,60,60,0
icon_unit_Sverdlov,icon_unit_Sverdlov.tga,0,0,60,60,0
icon_unit_Russ_SovietUnion,icon_unit_Russ_SovietUnion.tga,0,0,60,60,0
icon_unit_kirov1938,icon_unit_kirov1938.tga,0,0,60,60,0
icon_unit_Kiev1939,icon_unit_Kiev1939.tga,0,0,60,60,0
icon_unit_Gangut,icon_unit_Gangut.tga,0,0,60,60,0
icon_unit_E2D,icon_unit_E2D.tga,0,0,60,60,0
icon_unit_052DDG,icon_unit_052DDG.tga,0,0,60,60,0
icon_unit_Cruiser1134,icon_unit_Cruiser1134.tga,0,0,60,60,0
/////////////////////tao 8.05 Units////////////////////////////
icon_unit_Mi28A,icon_unit_Mi28A.tga,0,0,60,60,0
icon_unit_KA52,icon_unit_KA52.tga,0,0,60,60,0
icon_unit_A129,icon_unit_A129.tga,0,0,60,60,0
icon_unit_WZ9,icon_unit_WZ9.tga,0,0,60,60,0
icon_unit_SA341,icon_unit_SA341.tga,0,0,60,60,0
icon_unit_Z8,icon_unit_Z8.tga,0,0,60,60,0
icon_unit_Sa1,icon_unit_Sa1.tga,0,0,60,60,0
icon_unit_MIM23,icon_unit_MIM23.tga,0,0,60,60,0
icon_unit_M1A2,icon_unit_M1A2.tga,0,0,60,60,0
icon_unit_AMX56,icon_unit_AMX56.tga,0,0,60,60,0
icon_unit_sade,icon_unit_sade.tga,0,0,60,60,0
icon_unit_China_T99A,icon_unit_China_T99A.tga,0,0,60,60,0
icon_unit_Type74,icon_unit_Type74.tga,0,0,60,60,0
/////////////////////tao 8.05 Units////////////////////////////
icon_unit_Antiship_missile12,icon_unit_Antiship_missile12.tga,0,0,60,60,0
icon_unit_Antiship_missile,icon_unit_Antiship_missile.tga,0,0,60,60,0
icon_unit_Sa5,icon_unit_Sa5.tga,0,0,60,60,0
icon_unit_jiqiangpika,icon_unit_jiqiangpika.tga,0,0,60,60,0
icon_unit_huojianpika,icon_unit_huojianpika.tga,0,0,60,60,0
icon_unit_gaopaopika,icon_unit_gaopaopika.tga,0,0,60,60,0
/////////////////////tao 8.04 Units////////////////////////////
icon_unit_M4,icon_unit_M4.tga,0,0,60,60,0
icon_unit_Type97_China,icon_unit_Type97_China.tga,0,0,60,60,0
icon_unit_2S1,icon_unit_2S1.tga,0,0,60,60,0
icon_unit_F4,icon_unit_F4.tga,0,0,60,60,0
icon_unit_F111C,icon_unit_F111C.tga,0,0,60,60,0
icon_unit_T55irak,icon_unit_T55irak.tga,0,0,60,60,0
icon_unit_t55,icon_unit_t55.tga,0,0,60,60,0
icon_unit_T62,icon_unit_T62.tga,0,0,60,60,0
icon_unit_type1135,icon_unit_type1135.tga,0,0,60,60,0
/////////////////////tao 8.03 Units////////////////////////////
icon_unit_Knox,icon_unit_Knox.tga,0,0,60,60,0
icon_unit_M48A1,icon_unit_M48A1.tga,0,0,60,60,0
icon_unit_M60A,icon_unit_M60A.tga,0,0,60,60,0
icon_unit_SA9Irak,iSA9Irak.tga,0,0,60,60,0
icon_unit_SA9,iSA9.tga,0,0,60,60,0
// ---------------8.1 UNITS -------------------,,,,,,
icon_unit_S300_greek,icon_unit_S300_greek.tga,0,0,60,60,0
icon_unit_Adams,icon_unit_Adams.tga,0,0,60,60,0
icon_unit_A7,icon_unit_A7.tga,0,0,60,60,0
icon_unit_Leopard1,icon_unit_Leopard1.tga,0,0,60,60,0
icon_unit_Leopard1A3,icon_unit_Leopard1A3.tga,0,0,60,60,0
icon_unit_PT91,icon_unit_PT91.tga,0,0,60,60,0

icon_unit_dapao,icon_unit_dapao.tga,0,0,60,60,0
icon_unit_Scud_Russ,icon_unit_Scud_Russ.tga,0,0,60,60,0
// --------------- UNITS -------------------,,,,,,
icon_unit_FCK1A,icon_unit_FCK1A.tga,0,0,60,60,0
icon_unit_FCK1C,icon_unit_FCK1C.tga,0,0,60,60,0

icon_unit_J10B,icon_unit_J10B.tga,0,0,60,60,0
icon_unit_J6,icon_unit_J6.tga,0,0,60,60,0
icon_unit_J7D,icon_unit_J7D.tga,0,0,60,60,0
icon_unit_FBC1,icon_unit_FBC1.tga,0,0,60,60,0
icon_unit_J8,icon_unit_J8.tga,0,0,60,60,0
icon_unit_J12,icon_unit_J12.tga,0,0,60,60,0
icon_unit_H6,icon_unit_H6.tga,0,0,60,60,0

icon_unit_la15,icon_unit_la15.tga,0,0,60,60,0
icon_unit_Mig15,icon_unit_Mig15.tga,0,0,60,60,0
icon_unit_Mig17,icon_unit_Mig17.tga,0,0,60,60,0
icon_unit_Mig19S,icon_unit_Mig19S.tga,0,0,60,60,0
icon_unit_Mig21F,icon_unit_Mig21F.tga,0,0,60,60,0
icon_unit_Mig25P,icon_unit_Mig25P.tga,0,0,60,60,0
icon_unit_Su7B,icon_unit_Su7B.tga,0,0,60,60,0
icon_unit_Su9,icon_unit_Su9.tga,0,0,60,60,0
icon_unit_MIG23,icon_unit_MIG23.tga,0,0,60,60,0

icon_unit_F3H,icon_unit_F3H.tga,0,0,60,60,0
icon_unit_F4D,icon_unit_F4D.tga,0,0,60,60,0
icon_unit_F4E,icon_unit_F4E.tga,0,0,60,60,0
icon_unit_F5A,icon_unit_F5A.tga,0,0,60,60,0
icon_unit_F6U,icon_unit_F6U.tga,0,0,60,60,0
icon_unit_F9F6,icon_unit_F9F6.tga,0,0,60,60,0
icon_unit_F11,icon_unit_F11.tga,0,0,60,60,0
icon_unit_F80,icon_unit_F80.tga,0,0,60,60,0
icon_unit_F84B,icon_unit_F84B.tga,0,0,60,60,0
icon_unit_F84F,icon_unit_F84F.tga,0,0,60,60,0
icon_unit_F86A,icon_unit_F86A.tga,0,0,60,60,0
icon_unit_F94A,icon_unit_F94A.tga,0,0,60,60,0
icon_unit_FJ1,icon_unit_FJ1.tga,0,0,60,60,0
icon_unit_FJ4,icon_unit_FJ4.tga,0,0,60,60,0
icon_unit_F100,icon_unit_F100.tga,0,0,60,60,0


icon_unit_G91,icon_unit_G91.tga,0,0,60,60,0
icon_unit_TornadoItaly,icon_unit_TornadoItaly.tga,0,0,60,60,0

icon_unit_TornadoGerman,icon_unit_TornadoGerman.tga,0,0,60,60,0
icon_unit_Me262Ger,icon_unit_Me262Ger.tga,0,0,60,60,0
icon_unit_ho229Ger,icon_unit_ho229Ger.tga,0,0,60,60,0

icon_unit_SeaVixenFAW2,icon_unit_SeaVixenFAW2.tga,0,0,60,60,0
icon_unit_Scimitar,icon_unit_Scimitar.tga,0,0,60,60,0
icon_unit_vulcan,icon_unit_vulcan.tga,0,0,60,60,0

icon_unit_JaguarAFre,icon_unit_JaguarAFre.tga,0,0,60,60,0
icon_unit_Mirage4,icon_unit_Mirage4.tga,0,0,60,60,0

icon_unit_Saab29,icon_unit_Saab29.tga,0,0,60,60,0
icon_unit_sabo21R,icon_unit_sabo21R.tga,0,0,60,60,0

icon_unit_JapanF1,icon_unit_JapanF1.tga,0,0,60,60,0
icon_unit_JapanF4,icon_unit_JapanF4.tga,0,0,60,60,0

icon_unit_IAe27,icon_unit_IAe27.tga,0,0,60,60,0

icon_unit_canberra,icon_unit_canberra.tga,0,0,60,60,0


//from taoguangfa 
icon_unit_Type095,icon_unit_Type095.tga,0,0,60,60,0
icon_unit_Tu95,icon_unit_tu95.tga,0,0,60,60,0
icon_unit_Tu142,icon_unit_Tu142.tga,0,0,60,60,0
icon_unit_H20,icon_unit_H20.tga,0,0,60,60,0
icon_unit_B1b,icon_unit_B1b.tga,0,0,60,60,0
icon_unit_B2,icon_unit_B2.tga,0,0,60,60,0
icon_unit_F35B,icon_unit_F35B.tga,0,0,60,60,0
icon_unit_yake38,icon_unit_yake38.tga,0,0,60,60,0
icon_unit_TornadoGer,icon_unit_TornadoGer.tga,0,0,60,60,0
icon_unit_F4Japan,icon_unit_F4Japan.tga,0,0,60,60,0
icon_unit_IndiaMig29k,icon_unit_IndiaMig29k.tga,0,0,60,60,0

icon_unit_mi24Kitai,imi24Kitai.tga,0,0,60,60,0
icon_unit_F14,icon_unit_F14.tga,0,0,60,60,0
icon_unit_Mi8,iMi8.tga,0,0,60,60,0
icon_unit_mi26,imi26.tga,0,0,60,60,0
icon_unit_WZ10,icon_unit_WZ10.tga,0,0,60,60,0
icon_unit_WZ19,icon_unit_WZ19.tga,0,0,60,60,0
icon_unit_Z20,icon_unit_Z20.tga,0,0,60,60,0

icon_unit_mig21Ki,imig21Ki.tga,0,0,60,60,0
icon_unit_YF23,icon_unit_YF23.tga,0,0,60,60,0
icon_unit_J31,icon_unit_J31.tga,0,0,60,60,0
icon_unit_lijian,icon_unit_lijian.tga,0,0,60,60,0
icon_unit_H8,icon_unit_H8.tga,0,0,60,60,0
icon_unit_chinayun8,icon_unit_chinayun8.tga,0,0,60,60,0
icon_unit_yun8,icon_unit_yun8.tga,0,0,60,60,0
icon_unit_J20Naval,icon_unit_J20Naval.tga,0,0,60,60,0
icon_unit_KJ2000,icon_unit_KJ2000.tga,0,0,60,60,0
icon_unit_KJ3000,icon_unit_KJ3000.tga,0,0,60,60,0
icon_unit_yun20,icon_unit_yun20.tga,0,0,60,60,0
icon_unit_Mirage2000C,icon_unit_Mirage2000C.tga,0,0,60,60,0
icon_unit_Mirage4000,icon_unit_Mirage4000.tga,0,0,60,60,0
icon_unit_B52H,icon_unit_B52H.tga,0,0,60,60,0
icon_unit_Rafale,icon_unit_Rafale.tga,0,0,60,60,0
icon_unit_TornadoBritain,icon_unit_TornadoBritain.tga,0,0,60,60,0
icon_unit_Airbus320,icon_unit_Airbus320.tga,0,0,60,60,0
icon_unit_J14,icon_unit_J14.tga,0,0,60,60,0
icon_unit_FA50,icon_unit_FA50.tga,0,0,60,60,0
icon_unit_IndiaSu30,icon_unit_IndiaSu30.tga,0,0,60,60,0
icon_unit_IndiaMirage2000,icon_unit_IndiaMirage2000.tga,0,0,60,60,0
icon_unit_X47,icon_unit_X47.tga,0,0,60,60,0

icon_unit_NimitzCarrier,icon_unit_NimitzCarrier.tga,0,0,60,60,0
icon_unit_054A,icon_unit_054A.tga,0,0,60,60,0
icon_unit_052C,icon_unit_052C.tga,0,0,60,60,0
icon_unit_055,icon_unit_055.tga,0,0,60,60,0
icon_unit_055A,icon_unit_055A.tga,0,0,60,60,0
icon_unit_Carrier003,icon_unit_Carrier003.tga,0,0,60,60,0
icon_unit_Type075,icon_unit_075.tga,0,0,60,60,0
icon_unit_DongfengWarriors,icon_unit_DongfengWarriors.tga,0,0,60,60,0
icon_unit_ZSL92,icon_unit_ZSL92.tga,0,0,60,60,0
icon_unit_DF41,icon_unit_DF41.tga,0,0,60,60,0

////////////////ww10/////////////////////////
icon_unit_tianyuan,icon_unit_tianyuan.tga,0,0,60,60,0
icon_unit_Zhiyuan1884,icon_unit_Zhiyuan1884.tga,0,0,60,60,0
icon_unit_Germdes12,icon_unit_Germdes12.tga,0,0,60,60,0

/////////////China WW2///////////
icon_unit_Emden,icon_unit_Emden.tga,0,0,60,60,0
icon_unit_Ishizuchi,icon_unit_Ishizuchi.tga,0,0,60,60,0
icon_unit_BBsouthdakota,icon_unit_BBsouthdakota.tga,0,0,60,60,0
icon_unit_CVMidway,icon_unit_CVMidway.tga,0,0,60,60,0
icon_unit_Montana1945,icon_unit_Montana1945.tga,0,0,60,60,0
icon_unit_Chongqin1945,icon_unit_Chongqin1945.tga,0,0,60,60,0
icon_unit_Anshan1942,icon_unit_Anshan1942.tga,0,0,60,60,0

icon_unit_Nelson1943,icon_unit_Nelson1943.tga,0,0,60,60,0
icon_unit_UkLion1945,icon_unit_UkLion1945.tga,0,0,60,60,0
icon_unit_Gearing1945,icon_unit_Gearing1945.tga,0,0,60,60,0
icon_unit_Swiftsure1944,icon_unit_Swiftsure1944.tga,0,0,60,60,0
icon_unit_ChinaType035,icon_unit_Type035.tga,0,0,60,60,0

icon_unit_AMX13,icon_unit_AMX13.tga,0,0,60,60,0
icon_unit_Type62,icon_unit_Type62.tga,0,0,60,60,0
icon_unit_JaguarTank,icon_unit_JaguarTank.tga,0,0,60,60,0
