arctic_dense_snow,terr_16_arctic_dense_snow.dds terr_16_arctic_dense_snow.dds terr_16_arctic_dense_snow.dds terr_16_arctic_dense_snow.dds terr_16_arctic_dense_snow.dds terr_16_arctic_dense_snow.dds terr_16_arctic_dense_snow.dds terr_16_mars_orangerocky.dds terr_16_mars_orangerocky.dds terr_16_arctic_dense_snow.dds terr_16_arctic_dense_snow.dds terr_16_arctic_dense_snow.dds 
arctic_snow1,terr_16_arctic_snow1.dds terr_16_arctic_snow1.dds terr_16_arctic_snow1.dds terr_16_arctic_snow1.dds terr_16_arctic_snow1.dds terr_16_arctic_snow1.dds terr_16_arctic_snow1.dds terr_16_mars_sanddunes.dds terr_16_mars_sanddunes.dds terr_16_arctic_snow1.dds terr_16_arctic_snow1.dds terr_16_arctic_snow1.dds 
arctic_snow2,terr_16_arctic_snow2.dds terr_16_arctic_snow2.dds terr_16_arctic_snow2.dds terr_16_arctic_snow2.dds terr_16_arctic_snow2.dds terr_16_arctic_snow2.dds terr_16_arctic_snow2.dds terr_16_mars_striations.dds terr_16_mars_striations.dds terr_16_arctic_snow2.dds terr_16_arctic_snow2.dds terr_16_arctic_snow2.dds 
arctic_snow3,terr_16_arctic_snow3.dds terr_16_arctic_snow3.dds terr_16_arctic_snow3.dds terr_16_arctic_snow3.dds terr_16_arctic_snow3.dds terr_16_arctic_snow3.dds terr_16_arctic_snow3.dds terr_16_mars_icecliff.dds terr_16_mars_icecliff.dds terr_16_arctic_snow3.dds terr_16_arctic_snow3.dds terr_16_arctic_snow3.dds 
arctic_snow4,terr_16_arctic_snow4.dds terr_16_arctic_snow4.dds terr_16_arctic_snow4.dds terr_16_arctic_snow4.dds terr_16_arctic_snow4.dds terr_16_arctic_snow4.dds terr_16_arctic_snow4.dds terr_16_mars_polarcap.dds terr_16_mars_polarcap.dds terr_16_arctic_snow4.dds terr_16_arctic_snow4.dds terr_16_arctic_snow4.dds 
arctic_snow5,terr_16_arctic_snow5.dds terr_16_arctic_snow5.dds terr_16_arctic_snow5.dds terr_16_arctic_snow5.dds terr_16_arctic_snow5.dds terr_16_arctic_snow5.dds terr_16_arctic_snow5.dds terr_16_moon.dds terr_16_moon.dds terr_16_arctic_snow5.dds terr_16_arctic_snow5.dds terr_16_arctic_snow5.dds 

CoastalGrass01_Arctic,terr_16_arctic_coastal1.dds
CoastalGrass02_Arctic,terr_16_arctic_coastal2.dds
Saltgrass_Arctic,terr_16_arctic_coastal3.dds
Beach_Arctic,terr_16_arctic_coastal4.dds
Riverbank_Temperate,terr_16_arctic_tundra_grass3.dds terr_16_arctic_tundra_grass3.dds terr_16_arctic_tundra_grass3.dds terr_16_arctic_tundra_grass3.dds terr_16_actic_river.dds terr_16_actic_river.dds terr_16_actic_river.dds terr_16_actic_river.dds terr_16_actic_river.dds terr_16_arctic_tundra_grass3.dds terr_16_arctic_tundra_grass3.dds terr_16_arctic_tundra_grass3.dds 
RiverbankGrassy_Temperate,terr_16_arctic_snow1.dds terr_16_arctic_snow2.dds terr_16_arctic_snow1.dds terr_16_arctic_snow2.dds terr_16_actic_river2.dds terr_16_actic_river2.dds terr_16_actic_river2.dds terr_16_actic_river2.dds terr_16_actic_river2.dds terr_16_arctic_snow2.dds terr_16_arctic_snow1.dds terr_16_arctic_snow2.dds 
RiverbankPatchy_Temperate,terr_16_arctic_snow2.dds terr_16_arctic_snow4.dds terr_16_arctic_snow2.dds terr_16_arctic_snow4.dds terr_16_actic_river3.dds terr_16_actic_river3.dds terr_16_actic_river3.dds terr_16_actic_river3.dds terr_16_actic_river3.dds terr_16_arctic_snow2.dds terr_16_arctic_snow2.dds terr_16_arctic_snow4.dds 

Cliff01_Temperate,terr_16_cliff01_wi_01.tga terr_16_cliff01_wi_01.tga terr_16_cliff01_wi_01.tga terr_16_cliff01_wi_01.tga terr_16_cliff01.tga terr_16_cliff01.tga terr_16_cliff01.tga terr_16_cliff01.tga terr_16_cliff01.tga terr_16_cliff01_wi_01.tga terr_16_cliff01_wi_01.tga terr_16_cliff01_wi_01.tga 
ForestRoots_Temperate,terr_16_arctic_under_tree.dds terr_16_arctic_under_tree.dds terr_16_arctic_under_tree.dds terr_16_arctic_under_tree.dds terr_16_forest_roots_arctic_su.dds terr_16_forest_roots_arctic_su.dds terr_16_forest_roots_arctic_su.dds terr_16_forest_roots_arctic_su.dds terr_16_forest_roots_arctic_su.dds terr_16_arctic_under_tree.dds terr_16_arctic_under_tree.dds terr_16_arctic_under_tree.dds
UnderBuilding_1_Temperate,terr_16_arctic_underbuilding_snow1.tga terr_16_arctic_underbuilding_snow1.tga terr_16_arctic_underbuilding_snow1.tga terr_16_arctic_underbuilding_snow1.tga terr_16_underbuilding_1.tga terr_16_underbuilding_1.tga terr_16_underbuilding_1.tga terr_16_underbuilding_1.tga terr_16_underbuilding_1_fa_01.tga terr_16_arctic_underbuilding_snow1.tga terr_16_arctic_underbuilding_snow1.tga terr_16_arctic_underbuilding_snow1.tga
UnderBuilding_2_Temperate,terr_16_arctic_underbuilding_snow1.tga terr_16_arctic_underbuilding_snow1.tga terr_16_arctic_underbuilding_snow1.tga terr_16_arctic_underbuilding_snow1.tga terr_16_underbuilding_2.tga terr_16_underbuilding_2.tga terr_16_underbuilding_2.tga terr_16_underbuilding_2.tga terr_16_underbuilding_2_fa_01.tga terr_16_arctic_underbuilding_snow1.tga terr_16_arctic_underbuilding_snow1.tga terr_16_arctic_underbuilding_snow1.tga
UnderBuilding_3_Temperate,terr_16_arctic_underbuilding_snow1.tga terr_16_arctic_underbuilding_snow1.tga terr_16_arctic_underbuilding_snow1.tga terr_16_arctic_underbuilding_snow1.tga terr_16_underbuilding_3.tga terr_16_underbuilding_3.tga terr_16_underbuilding_3.tga terr_16_underbuilding_3.tga terr_16_underbuilding_3_fa_01.tga terr_16_arctic_underbuilding_snow1.tga terr_16_arctic_underbuilding_snow1.tga terr_16_arctic_underbuilding_snow1.tga
space,terr_16_space.dds

// the following are building ambients with animated textures,
wildbush01,tre_wildbush01_wi.tga tre_wildbush01_wi.tga tre_wildbush01_wi.tga tre_wildbush01_su.tga tre_wildbush01_su.tga tre_wildbush01_su.tga tre_wildbush01_wi.tga tre_wildbush01_wi.tga
wildbush02,tre_wildbush02_wi.tga tre_wildbush02_wi.tga tre_wildbush02_wi.tga tre_wildbush02_su.tga tre_wildbush02_su.tga tre_wildbush02_su.tga tre_wildbush02_wi.tga tre_wildbush02_wi.tga
wildbush03,tre_wildbush03_wi.tga tre_wildbush03_wi.tga tre_wildbush03_wi.tga tre_wildbush03_su.tga tre_wildbush03_su.tga tre_wildbush03_su.tga tre_wildbush03_wi.tga tre_wildbush03_wi.tga
wildbush04,tre_wildbush04_wi.tga tre_wildbush04_wi.tga tre_wildbush04_wi.tga tre_wildbush04_su.tga tre_wildbush04_su.tga tre_wildbush04_su.tga tre_wildbush04_wi.tga tre_wildbush04_wi.tga
bush_shrub,bush_shrub_wi.tga bush_shrub_wi.tga bush_shrub_su.tga bush_shrub_su.tga bush_shrub_su.tga bush_shrub_su.tga bush_shrub_wi.tga bush_shrub_wi.tga 
bush_vine,Bush_vine_wi.tga Bush_vine_wi.tga Bush_vine_su.tga Bush_vine_su.tga Bush_vine_su.tga Bush_vine_su.tga Bush_vine_wi.tga Bush_vine_wi.tga
bush_grass,bush_grass_wi.tga bush_grass_wi.tga bush_grass_su.tga bush_grass_su.tga bush_grass_su.tga bush_grass_su.tga bush_grass_wi.tga bush_grass_wi.tga 
tre_birch1,tre_birch1_wi.tga tre_birch1_wi.tga tre_birch1_wi.tga tre_birch1_su.tga tre_birch1_su.tga tre_birch1_su.tga tre_birch1_wi.tga tre_birch1_wi.tga 
tre_cypress1,tre_cypress1_wi.tga tre_cypress1_wi.tga tre_cypress1_wi.tga tre_cypress1_su.tga tre_cypress1_su.tga tre_cypress1_su.tga tre_cypress1_wi.tga tre_cypress1_wi.tga 
tre_oak01,tre_oak_wi01.tga tre_oak_wi01.tga tre_oak_wi01.tga tre_oak_wi01.tga tre_oak_summer.tga tre_oak_summer.tga tre_oak_summer.tga tre_oak_summer.tga tre_oak_summer.tga tre_oak_wi01.tga  tre_oak_wi01.tga  tre_oak_wi01.tga
tre_oak02,tre_oak_wi02.tga tre_oak_wi02.tga tre_oak_wi02.tga tre_oak_wi02.tga tre_oak_summer.tga tre_oak_summer.tga tre_oak_summer.tga tre_oak_summer.tga tre_oak_summer.tga tre_oak_wi02.tga  tre_oak_wi02.tga  tre_oak_wi02.tga
tre_oak04,tre_oak_wi03.tga tre_oak_wi03.tga tre_oak_wi03.tga tre_oak_wi03.tga tre_oak_summer.tga tre_oak_summer.tga tre_oak_summer.tga tre_oak_summer.tga tre_oak_summer.tga tre_oak_wi03.tga  tre_oak_wi03.tga  tre_oak_wi03.tga
tre_maple_01,tre_maple_wi01.tga tre_maple_wi01.tga tre_maple_wi01.tga tre_maple_wi01.tga tre_maple_summer.tga tre_maple_summer.tga tre_maple_summer.tga tre_maple_summer.tga tre_maple_summer.tga tre_maple_wi01.tga tre_maple_wi01.tga tre_maple_wi01.tga 
tre_maple_02,tre_maple_wi02.tga tre_maple_wi02.tga tre_maple_wi02.tga tre_maple_wi02.tga tre_maple_summer.tga tre_maple_summer.tga tre_maple_summer.tga tre_maple_summer.tga tre_maple_summer.tga tre_maple_wi02.tga tre_maple_wi02.tga tre_maple_wi02.tga 
tre_fir1,tre_fir1_wi.tga tre_fir1_wi.tga tre_fir1_wi.tga tre_fir1_wi.tga tre_fir1_su.tga tre_fir1_su.tga tre_fir1_wi.tga tre_fir1_wi.tga 
tre_pine,tre_pine_wi.tga tre_pine_wi.tga tre_pine_wi.tga tre_pine_wi.tga tre_pine.tga tre_pine.tga tre_pine.tga tre_pine.tga tre_pine.tga tre_pine_wi.tga tre_pine_wi.tga tre_pine_wi.tga 
decobush,amb_decobush_wi.tga amb_decobush_wi.tga amb_decobush_wi.tga amb_decobush.tga amb_decobush.tga amb_decobush.tga amb_decobush_wi.tga amb_decobush_wi.tga

tree_arctic_aspen01,tree_arct_aspen1_winter.tga tree_arct_aspen1_winter.tga tree_arct_aspen1_winter.tga tree_arct_aspen1_winter.tga tree_arct_aspen1_summer.tga tree_arct_aspen1_summer.tga tree_arct_aspen1_summer.tga tree_arct_aspen1_summer.tga tree_arct_aspen1_summer.tga tree_arct_aspen1_winter.tga tree_arct_aspen1_winter.tga tree_arct_aspen1_winter.tga
tree_arctic_aspen02,TREE_arctic_aspen02_winter.tga TREE_arctic_aspen02_winter.tga TREE_arctic_aspen02_winter.tga TREE_arctic_aspen02_winter.tga TREE_arctic_aspen02_summer.tga TREE_arctic_aspen02_summer.tga TREE_arctic_aspen02_summer.tga TREE_arctic_aspen02_summer.tga TREE_arctic_aspen02_summer.tga TREE_arctic_aspen02_winter.tga TREE_arctic_aspen02_winter.tga TREE_arctic_aspen02_winter.tga
tree_arctic_sapling01,tree_arctic_sapling01_winter.tga tree_arctic_sapling01_winter.tga tree_arctic_sapling01_winter.tga tree_arctic_sapling01_summer.tga tree_arctic_sapling01_summer.tga tree_arctic_sapling01_summer.tga tree_arctic_sapling01_summer.tga tree_arctic_sapling01_summer.tga tree_arctic_sapling01_summer.tga tree_arctic_sapling01_winter.tga tree_arctic_sapling01_winter.tga tree_arctic_sapling01_winter.tga
tree_artic_fir,tree_artic_fir_winter.tga tree_artic_fir_winter.tga tree_artic_fir_winter.tga tree_artic_fir_winter.tga tree_artic_fir_summer.tga tree_artic_fir_summer.tga tree_artic_fir_summer.tga tree_artic_fir_summer.tga tree_artic_fir_summer.tga tree_artic_fir_winter.tga tree_artic_fir_winter.tga tree_artic_fir_winter.tga
tree_artic_fir3,tree_artic_fir3_winter.tga tree_artic_fir3_winter.tga tree_artic_fir3_winter.tga tree_artic_fir3_winter.tga tree_artic_fir3_summer.tga tree_artic_fir3_summer.tga tree_artic_fir3_summer.tga tree_artic_fir3_summer.tga tree_artic_fir3_summer.tga tree_artic_fir3_summer.tga tree_artic_fir3_winter.tga tree_artic_fir3_winter.tga tree_artic_fir3_winter.tga

TREE_temp_walnut_american1,TREE_temp_walnut_american1_winter.tga TREE_temp_walnut_american1_winter.tga TREE_temp_walnut_american1_winter.tga TREE_temp_walnut_american1_winter.tga TREE_temp_walnut_american1_summer.tga TREE_temp_walnut_american1_summer.tga TREE_temp_walnut_american1_summer.tga TREE_temp_walnut_american1_summer.tga TREE_temp_walnut_american1_summer.tga TREE_temp_walnut_american1_winter.tga TREE_temp_walnut_american1_winter.tga TREE_temp_walnut_american1_winter.tga
TREE_temp_sweet_gum1,TREE_temp_sweet_gum1_winter.tga TREE_temp_sweet_gum1_winter.tga TREE_temp_sweet_gum1_winter.tga TREE_temp_sweet_gum1_winter.tga TREE_temp_sweet_gum1_summer.tga TREE_temp_sweet_gum1_summer.tga TREE_temp_sweet_gum1_summer.tga TREE_temp_sweet_gum1_summer.tga TREE_temp_sweet_gum1_summer.tga TREE_temp_sweet_gum1_winter.tga TREE_temp_sweet_gum1_winter.tga TREE_temp_sweet_gum1_winter.tga
TREE_temp_pine_austrian1,TREE_temp_pine_austrian1_winter.tga TREE_temp_pine_austrian1_winter.tga TREE_temp_pine_austrian1_winter.tga TREE_temp_pine_austrian1_winter.tga TREE_temp_pine_austrian1_summer.tga TREE_temp_pine_austrian1_summer.tga TREE_temp_pine_austrian1_summer.tga TREE_temp_pine_austrian1_summer.tga TREE_temp_pine_austrian1_summer.tga TREE_temp_pine_austrian1_winter.tga TREE_temp_pine_austrian1_winter.tga TREE_temp_pine_austrian1_winter.tga
TREE_temp_apricot1,TREE_temp_apricot1_winter.tga TREE_temp_apricot1_winter.tga TREE_temp_apricot1_winter.tga TREE_temp_apricot1_winter.tga TREE_temp_apricot1_summer.tga TREE_temp_apricot1_summer.tga TREE_temp_apricot1_summer.tga TREE_temp_apricot1_summer.tga TREE_temp_apricot1_summer.tga TREE_temp_apricot1_winter.tga TREE_temp_apricot1_winter.tga TREE_temp_apricot1_winter.tga
TREE_temp_oak_english1,TREE_temp_oak_english1_winter.tga TREE_temp_oak_english1_winter.tga TREE_temp_oak_english1_winter.tga TREE_temp_oak_english1_winter.tga TREE_temp_oak_english1_summer.tga TREE_temp_oak_english1_summer.tga TREE_temp_oak_english1_summer.tga TREE_temp_oak_english1_summer.tga TREE_temp_oak_english1_summer.tga TREE_temp_oak_english1_winter.tga TREE_temp_oak_english1_winter.tga TREE_temp_oak_english1_winter.tga
tree_temp_oak_common1,tree_temp_oak_common1_winter.tga tree_temp_oak_common1_winter.tga tree_temp_oak_common1_winter.tga tree_temp_oak_common1_winter.tga tree_temp_oak_common1_summer.tga tree_temp_oak_common1_summer.tga tree_temp_oak_common1_summer.tga tree_temp_oak_common1_summer.tga tree_temp_oak_common1_summer.tga tree_temp_oak_common1_winter.tga tree_temp_oak_common1_winter.tga tree_temp_oak_common1_winter.tga
TREE_temp_basswood1,TREE_temp_basswood1_winter.tga TREE_temp_basswood1_winter.tga TREE_temp_basswood1_winter.tga TREE_temp_basswood1_winter.tga TREE_temp_basswood1_summer.tga TREE_temp_basswood1_summer.tga TREE_temp_basswood1_summer.tga TREE_temp_basswood1_summer.tga TREE_temp_basswood1_summer.tga TREE_temp_basswood1_winter.tga TREE_temp_basswood1_winter.tga TREE_temp_basswood1_winter.tga
TREE_temp_daphne1,TREE_temp_daphne1_winter.tga TREE_temp_daphne1_winter.tga TREE_temp_daphne1_winter.tga TREE_temp_daphne1_winter.tga TREE_temp_daphne1_summer.tga TREE_temp_daphne1_summer.tga TREE_temp_daphne1_summer.tga TREE_temp_daphne1_summer.tga TREE_temp_daphne1_summer.tga TREE_temp_daphne1_winter.tga  TREE_temp_daphne1_winter.tga TREE_temp_daphne1_winter.tga
tree_temp_cypress_lawson1,tree_temp_cypress_lawson1_winter.tga tree_temp_cypress_lawson1_winter.tga tree_temp_cypress_lawson1_winter.tga tree_temp_cypress_lawson1_winter.tga tree_temp_cypress_lawson1_summer.tga tree_temp_cypress_lawson1_summer.tga tree_temp_cypress_lawson1_summer.tga tree_temp_cypress_lawson1_summer.tga tree_temp_cypress_lawson1_summer.tga tree_temp_cypress_lawson1_winter.tga tree_temp_cypress_lawson1_winter.tga tree_temp_cypress_lawson1_winter.tga
tree_temp_cherry_chinese1,tree_temp_cherry_chinese1_winter.tga tree_temp_cherry_chinese1_winter.tga tree_temp_cherry_chinese1_winter.tga tree_temp_cherry_chinese1_winter.tga tree_temp_cherry_chinese1_summer.tga tree_temp_cherry_chinese1_summer.tga tree_temp_cherry_chinese1_summer.tga tree_temp_cherry_chinese1_summer.tga tree_temp_cherry_chinese1_summer.tga tree_temp_cherry_chinese1_winter.tga tree_temp_cherry_chinese1_winter.tga tree_temp_cherry_chinese1_winter.tga
Tree_temp_cedar_eastern1,Tree_temp_cedar_eastern1_winter.tga Tree_temp_cedar_eastern1_winter.tga Tree_temp_cedar_eastern1_winter.tga Tree_temp_cedar_eastern1_winter.tga Tree_temp_cedar_eastern1_summer.tga Tree_temp_cedar_eastern1_summer.tga Tree_temp_cedar_eastern1_summer.tga Tree_temp_cedar_eastern1_summer.tga Tree_temp_cedar_eastern1_summer.tga Tree_temp_cedar_eastern1_winter.tga Tree_temp_cedar_eastern1_winter.tga Tree_temp_cedar_eastern1_winter.tga
Tree_temp_catalpa1,Tree_temp_catalpa1_winter.tga Tree_temp_catalpa1_winter.tga Tree_temp_catalpa1_winter.tga Tree_temp_catalpa1_winter.tga Tree_temp_catalpa1_summer.tga Tree_temp_catalpa1_summer.tga Tree_temp_catalpa1_summer.tga Tree_temp_catalpa1_summer.tga Tree_temp_catalpa1_summer.tga Tree_temp_catalpa1_winter.tga Tree_temp_catalpa1_winter.tga Tree_temp_catalpa1_winter.tga
Tree_temp_camphor1,Tree_temp_camphor1_winter.tga Tree_temp_camphor1_winter.tga Tree_temp_camphor1_winter.tga Tree_temp_camphor1_winter.tga Tree_temp_camphor1_summer.tga Tree_temp_camphor1_summer.tga Tree_temp_camphor1_summer.tga Tree_temp_camphor1_summer.tga Tree_temp_camphor1_summer.tga Tree_temp_camphor1_winter.tga Tree_temp_camphor1_winter.tga Tree_temp_camphor1_winter.tga
tree_temp_camellia1,tree_temp_camellia1_winter.tga tree_temp_camellia1_winter.tga tree_temp_camellia1_winter.tga tree_temp_camellia1_winter.tga tree_temp_camellia1_summer.tga tree_temp_camellia1_summer.tga tree_temp_camellia1_summer.tga tree_temp_camellia1_summer.tga tree_temp_camellia1_summer.tga tree_temp_camellia1_winter.tga tree_temp_camellia1_winter.tga tree_temp_camellia1_winter.tga 
Tree_temp_birch1,Tree_temp_birch1_winter.tga Tree_temp_birch1_winter.tga Tree_temp_birch1_winter.tga Tree_temp_birch1_winter.tga Tree_temp_birch1_summer.tga Tree_temp_birch1_summer.tga Tree_temp_birch1_summer.tga Tree_temp_birch1_summer.tga Tree_temp_birch1_summer.tga Tree_temp_birch1_winter.tga Tree_temp_birch1_winter.tga Tree_temp_birch1_winter.tga 
tree_temp_aspen1,tree_temp_aspen1_winter.tga tree_temp_aspen1_winter.tga tree_temp_aspen1_winter.tga tree_temp_aspen1_winter.tga tree_temp_aspen1_summer.tga tree_temp_aspen1_summer.tga tree_temp_aspen1_summer.tga tree_temp_aspen1_summer.tga tree_temp_aspen1_summer.tga tree_temp_aspen1_winter.tga tree_temp_aspen1_winter.tga tree_temp_aspen1_winter.tga 

AMB_Temp_Butterfly_Bush01,AMB_Temp_Butterfly_Bush01_winter.tga AMB_Temp_Butterfly_Bush01_winter.tga AMB_Temp_Butterfly_Bush01_winter.tga AMB_Temp_Butterfly_Bush01_winter.tga AMB_Temp_Butterfly_Bush01.tga AMB_Temp_Butterfly_Bush01.tga AMB_Temp_Butterfly_Bush01.tga AMB_Temp_Butterfly_Bush01.tga AMB_Temp_Butterfly_Bush01.tga AMB_Temp_Butterfly_Bush01_winter.tga AMB_Temp_Butterfly_Bush01_winter.tga AMB_Temp_Butterfly_Bush01_winter.tga
AMB_Temp_Cattail01,AMB_Temp_Cattail01_winter.tga AMB_Temp_Cattail01_winter.tga AMB_Temp_Cattail01_winter.tga AMB_Temp_Cattail01_winter.tga AMB_Temp_Cattail01.tga AMB_Temp_Cattail01.tga AMB_Temp_Cattail01.tga AMB_Temp_Cattail01.tga AMB_Temp_Cattail01.tga AMB_Temp_Cattail01_winter.tga AMB_Temp_Cattail01_winter.tga AMB_Temp_Cattail01_winter.tga 
amb_temp_clover01,AMB_Temp_Clover01_winter.tga AMB_Temp_Clover01_winter.tga AMB_Temp_Clover01_winter.tga AMB_Temp_Clover01_winter.tga AMB_Temp_Clover01.tga AMB_Temp_Clover01.tga AMB_Temp_Clover01.tga AMB_Temp_Clover01.tga AMB_Temp_Clover01.tga AMB_Temp_Clover01_winter.tga AMB_Temp_Clover01_winter.tga AMB_Temp_Clover01_winter.tga 
amb_trop_fern01,amb_trop_fern01_winter.tga amb_trop_fern01_winter.tga amb_trop_fern01_winter.tga amb_trop_fern01_winter.tga amb_trop_fern01.tga amb_trop_fern01.tga amb_trop_fern01.tga amb_trop_fern01.tga amb_trop_fern01.tga amb_trop_fern01_winter.tga amb_trop_fern01_winter.tga amb_trop_fern01_winter.tga 
amb_temp_leafy_bush01,amb_temp_leafy_bush01_winter.tga amb_temp_leafy_bush01_winter.tga amb_temp_leafy_bush01_winter.tga amb_temp_leafy_bush01_winter.tga amb_temp_leafy_bush01.tga amb_temp_leafy_bush01.tga amb_temp_leafy_bush01.tga amb_temp_leafy_bush01.tga amb_temp_leafy_bush01.tga amb_temp_leafy_bush01_winter.tga amb_temp_leafy_bush01_winter.tga amb_temp_leafy_bush01_winter.tga
