//NAME,CLASS,PARENT,INC ACCUM DEPTH,ANCHORNAME1,ANCHORTYPE1,ANCHORNAME2,ANCHORTYPE2,XOFF,YOFF,XOFF ANCHOR2,YOFF ANCHOR2,WIDTH,HEIGHT,SPRITE,FRAMESTYLE,BUTTONSTYLE,FONTSTYLE,TEXTJUST,XTEXTOFF,YTEXTOFF,LABEL,TOOLTIP,VERBOSE,NOMOUSE,CMDSTR,ARGSTR
// Empire Earth Encyclopedia main panel and toolbar,,,,,,,,,,,,,,,,,,,,,,,,,,
eee_info_body,Text,,0,,,,,120,160,0,0,760,800,,,,fs_std_med_black,,0,0,,,,0,,"""scrollBar=eee_scrollbar wordWrap markup"""

// title and intro text with tiled header text and info text widgets,,,,,,,,,,,,,,,,,,,,,,,,,,
eee_tinfo_header,Text,,0,,,,,120,40,0,0,560,80,,,,fs_std_huge_grey_drop,,0,0,,,,1,,"""autosize wordwrap"""
eee_tinfo_container,Container,,0,,,,,120,120,0,0,760,800,,,,,,0,0,,,,0,,"""scrollVert=eee_scrollbar"""
eee_tinfo_intro,Text,eee_tinfo_container,0,,,,,0,0,0,0,720,0,,,,fs_std_med_black,,0,0,,,,0,,"""autosize wordwrap"""
eee_tinfo_titletop,Text,eee_tinfo_container,0,eee_tinfo_intro,SourceLLTargetUL,,,0,40,0,0,560,0,,,,fs_std_med_bold_black,,0,0,,,,0,,"""autosize wordwrap"""
eee_tinfo_bodytop,Text,eee_tinfo_container,0,eee_tinfo_titletop,SourceLLTargetUL,,,20,20,0,0,700,0,,,,fs_std_med_black,,0,0,,,,0,,"""autosize wordwrap"""
eee_tinfo_title,Text,eee_tinfo_container,0,eee_tinfo_bodytop,SourceLLTargetUL,,,-20,20,0,0,560,0,,,,fs_std_med_bold_black,,0,0,,,,0,,"""autosize wordwrap"""
eee_tinfo_body,Text,eee_tinfo_container,0,eee_tinfo_title,SourceLLTargetUL,,,20,20,0,0,700,0,,,,fs_std_med_black,,0,0,,,,0,,"""autosize wordwrap"""

// title and intro text with Tiled Sprite and Text (Below sprite) page widgets,,,,,,,,,,,,,,,,,,,,,,,,,,
eee_tstb_title,Text,,0,,,,,120,40,0,0,560,80,,,,fs_std_huge_grey_drop,,0,0,,,,1,,"""autosize wordwrap"""
eee_tstb_intro,Text,,0,,,,,120,120,0,0,720,0,,,,fs_std_med_black,,0,0,,,,0,,"""autosize wordwrap"""
eee_tstb_container,Container,,0,,,,,140,250,0,0,760,710,,,,,,0,0,,,,0,,""""""
eee_tstb_imagetop,Sprite,eee_tstb_container,0,,,,,0,0,0,0,50,50,,,,,,0,0,,,,0,,""""""
eee_tstb_texttop,Text,eee_tstb_container,0,eee_tstb_imagetop,SourceLLTargetUL,,,20,20,0,0,700,0,,,,fs_std_med_black,,0,0,,,,0,,"""autosize wordwrap"""
eee_tstb_image,Sprite,eee_tstb_container,0,eee_tstb_texttop,SourceLLTargetUL,,,-20,20,0,0,50,50,,,,,,0,0,,,,0,,""""""
eee_tstb_text,Text,eee_tstb_container,0,eee_tstb_image,SourceLLTargetUL,,,20,20,0,0,700,0,,,,fs_std_med_black,,0,0,,,,0,,"""autosize wordwrap"""
