//NAME,CLASS,PARENT,INC ACCUM DEPTH,ANCHORNAME1,ANCHORTYPE1,ANCHORNAME2,ANCHORTYPE2,XOFF,YOFF,XOFF ANCHOR2,YOFF ANCHOR2,WIDTH,HEIGHT,SPRITE,FRAMESTYLE,BUTTONSTYLE,FONTSTYLE,TEXTJUST,XTEXTOFF,YTEXTOFF,LABEL,TOOLTIP,VERBOSE,NOMOUSE,CMDSTR,ARGSTR

// ROOT,,,,,,,,,,,,,,,,,,,,,,,,,,
scenedit_mainview,Unknown,,0,scenedit_menubar,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,0,,""""""

// VERBOSE SCENEDIT TOOLTIPS,,,,,,,,,,,,,,,,,,,,,,,,,,
scenedit_verbose_tooltip,Unknown,scenedit_UIParent,0,scenedit_menubar,SourceLRTargetUR,,,0,0,0,0,284,360,spr_dropdown_menu_bkg,wfs_game_glass_dropdown,,fs_std_med_white,Left,4,4,,,,1,,""""""


// -------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,
// MENU BAR (does not ignore mouse for cursor reasons),,,,,,,,,,,,,,,,,,,,,,,,,,
scenedit_menubar,Unknown,scenedit_UIParent,0,,,,,0,32,0,0,1600,32,spr_titlebar_bkgnd,,,,,0,0,,,,0,,""""""
scenedit_menuitem_separator,Sprite,,0,,,,,0,0,0,0,2,16,spr_menuitem_separator,,,,,0,0,,,,1,,""""""

// FILE MENU,,,,,,,,,,,,,,,,,,,,,,,,,,
scenedit_menutitle_file,MenuTitle,scenedit_menubar,0,,,,,3,0,0,0,60,32,,,,,,0,0,tx_se_file_title,,,0,,""""""
scenedit_file_new,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_file_new,,,0,,""""""
scenedit_file_resize,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_file_resize,,,0,,""""""
scenedit_file_open,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_file_open,,,0,,""""""
scenedit_file_openMap,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_file_openmap,,,0,,""""""
scenedit_file_import,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_file_importdem,,,0,,""""""
scenedit_file_close,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_file_close,,,0,,""""""
scenedit_file_save,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_file_save,,,0,,""""""
scenedit_file_saveAs,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_file_saveas,,,0,,""""""
scenedit_file_saveAsMap,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_file_saveasmap,,,0,,""""""
scenedit_file_testMission,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_file_testmission,,,0,,""""""
scenedit_file_autoBalance,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_file_autobalance,,,0,,""""""
scenedit_file_exit,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_file_exit,,,0,,""""""

// EDIT MENU,,,,,,,,,,,,,,,,,,,,,,,,,,
scenedit_menutitle_edit,MenuTitle,scenedit_menubar,0,,,,,60,0,0,0,60,32,,,,,,0,0,tx_se_edit_title,,,0,,""""""
scenedit_edit_undo,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_edit_undo,,,0,,""""""
scenedit_edit_redo,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_edit_redo,,,0,,""""""
scenedit_edit_copy,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_edit_copy,,,0,,""""""
scenedit_edit_cut,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_edit_cut,,,0,,""""""
scenedit_edit_paste,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_edit_paste,,,0,,""""""
scenedit_edit_delete,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_edit_delete,,,0,,""""""
scenedit_edit_group,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_edit_createassigngroups,,,0,,""""""
scenedit_edit_selectionProp,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_edit_selectionprops,,,0,,""""""
scenedit_edit_missionProp,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_edit_missionprops,,,0,,""""""
scenedit_edit_diplomacy,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_edit_diplomacy,,,0,,""""""
scenedit_edit_victoryConditions,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_edit_victoryconditions,,,0,,""""""
scenedit_edit_cinematics,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_edit_cinematics,,,0,,""""""
scenedit_edit_territories_names,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_edit_terry_names,,,0,,""""""

// TOOLS MENU,,,,,,,,,,,,,,,,,,,,,,,,,,
scenedit_menutitle_tools,MenuTitle,scenedit_menubar,0,,,,,120,0,0,0,75,32,,,,,,0,0,tx_se_tools_title,,,0,,""""""
scenedit_tools_terrain,RadioButton,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_tools_terrainmod,,,0,,"""family=scenedit_tools_radio_family"""
scenedit_tools_forest,RadioButton,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_tools_forestpainting,,,0,,"""family=scenedit_tools_radio_family"""
scenedit_tools_objects,RadioButton,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_tools_objectplacement,,,0,,"""family=scenedit_tools_radio_family"""
scenedit_tools_areas,RadioButton,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_tools_areaplacement,,,0,,"""family=scenedit_tools_radio_family"""
scenedit_tools_cinematics,RadioButton,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_tools_cinematicsplines,,,0,,"""family=scenedit_tools_radio_family"""
scenedit_tools_spos,RadioButton,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_tools_startingpositions,,,0,,"""family=scenedit_tools_radio_family"""
scenedit_tools_vclocs,RadioButton,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_tools_vcpositions,,,0,,"""family=scenedit_tools_radio_family"""
scenedit_tools_animals,RadioButton,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_tools_animals,,,0,,"""family=scenedit_tools_radio_family"""
scenedit_tools_territories,RadioButton,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_tools_territories,,,0,,"""family=scenedit_tools_radio_family"""

// VIEW MENU,,,,,,,,,,,,,,,,,,,,,,,,,,
scenedit_menutitle_view,MenuTitle,scenedit_menubar,0,,,,,195,0,0,0,70,32,,,,,,0,0,tx_se_view_title,,,0,,""""""
scenedit_view_objects,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_view_objects,,,0,,""""""
scenedit_view_forest,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_view_forest,,,0,,""""""
scenedit_view_areas,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_view_areas,,,0,,""""""
scenedit_view_cinematics,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_view_cinematics,,,0,,""""""
scenedit_view_water,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_view_water,,,0,,""""""
scenedit_view_shadows,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_view_objectshadows,,,0,,""""""
scenedit_view_grid,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_view_gridoverlay,,,0,,""""""
scenedit_view_pip,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_view_cinematicpreview,,,0,,""""""
scenedit_view_minimap,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_view_minimap,,,0,,""""""
scenedit_view_minimap_terr,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_view_minimap_terr,,,0,,""""""
scenedit_view_month,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_view_previewseasons,,,0,,""""""
scenedit_view_goto_start,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_view_goto_start,,,0,,""""""
scenedit_view_save_start,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_view_save_start,,,0,,""""""
scenedit_view_centerCam,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_view_centercamera,,,0,,""""""
scenedit_view_goto,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_view_goto,,,0,,""""""

// MAP MENU,,,,,,,,,,,,,,,,,,,,,,,,,,
scenedit_menutitle_map,MenuTitle,scenedit_menubar,0,,,,,265,0,0,0,55,32,,,,,,0,0,tx_se_map_title,,,0,,""""""
scenedit_map_overview,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_map_mapoverview,,,0,,""""""
scenedit_map_objects,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_map_objectlist,,,0,,""""""
scenedit_map_areas,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_map_arealist,,,0,,""""""
scenedit_map_cinematics,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_map_cinematiclist,,,0,,""""""
scenedit_map_territories,CheckBox,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_map_territories_list,,,0,,""""""

// HELP MENU,,,,,,,,,,,,,,,,,,,,,,,,,,
//scenedit_menutitle_help,MenuTitle,scenedit_menubar,0,,,,,330,0,0,0,60,32,,,,,,0,0,tx_se_help_title,,,0,,""""""
//scenedit_help_help,Text,,0,,,,,0,0,0,0,10,32,,,,,,0,0,tx_se_help_help,,,0,,""""""



// ----------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,
// REUSEABLE PANEL ELEMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,

se_basic_button,Button,,0,,,,,0,0,0,0,128,40,spr_scenedit_button,,TwoState,fs_std_small_white,CenterMid,0,0,,,,0,,"""clickFlags=5"""
se_basic_button_2,Button,,0,,,,,0,0,0,0,128,32,spr_scenedit_button2,,TwoStateDisabled,fs_std_small_white,CenterMid,0,0,,,,0,,"""clickFlags=5"""

se_checkbox,CheckBox,,0,,,,,0,0,0,0,128,32,,,,fs_std_small_white,LeftMid,38,0,,,,0,,"""boxSprite=spr_checkbox_small_off boxWidth=32"""

se_panel_title,TitleBar,,0,,,,,0,0,0,0,100,32,spr_titlebar_bkgnd,,,fs_std_small_bold_white,LeftMid,8,0,,,,0,,""""""
se_panel_title_noMove,Text,,0,,,,,0,0,0,0,100,32,spr_titlebar_bkgnd,,,fs_std_small_bold_white,LeftMid,8,0,,,,0,,"""clickFlags=1"""
se_panel_closebox,Icon,,0,,,,,0,0,0,0,20,20,spr_closebox_small,,TwoState,,,0,0,,,,0,,"""clickFlags=5"""
se_panel_minimize,Icon,,0,,,,,0,0,0,0,20,20,spr_minimize_small,,TwoState,,,0,0,,,,0,,"""clickFlags=5"""

se_slider,Slider,,0,,,,,0,0,0,0,128,32,,,,,,0,0,,,,0,,"""sliderSprite=se_slider_sprite, thumbSprite=se_slider_spriteThumb, offset=10"""
se_slider_med,Slider,,0,,,,,0,0,0,0,192,32,,,,,,0,0,,,,0,,"""sliderSprite=se_slider_spriteMed, thumbSprite=se_slider_spriteThumb, offset=4"""
se_slider_long,Slider,,0,,,,,0,0,0,0,256,32,,,,,,0,0,,,,0,,"""sliderSprite=se_slider_spriteLong, thumbSprite=se_slider_spriteThumb, offset=4"""
se_slider_sprite,Sprite,,0,,,,,0,0,0,0,128,32,spr_slider_horiz,,,,,0,0,,,,1,,""""""
se_slider_spriteMed,Sprite,,0,,,,,0,0,0,0,192,32,spr_slider_horiz_long,,,,,0,0,,,,1,,""""""
se_slider_spriteLong,Sprite,,0,,,,,0,0,0,0,256,32,spr_slider_horiz_long,,,,,0,0,,,,1,,""""""
se_slider_spriteThumb,Sprite,,0,,,,,0,0,0,0,24,32,spr_slider_horiz_thumb,,,,,0,0,,,,1,,""""""
se_sliderVert,Slider,,0,,,,,0,0,0,0,32,128,,,,,,0,0,,,,0,,"""sliderSprite=se_sliderVert_sprite, thumbSprite=se_sliderVert_spriteThumb, offset=10"""
se_sliderVert_sprite,Sprite,,0,,,,,0,0,0,0,32,128,spr_slider_vert,,,,,0,0,,,,1,,""""""
se_sliderVert_spriteThumb,Sprite,,0,,,,,0,0,0,0,32,24,spr_slider_vert_thumb,,,,,0,0,,,,1,,""""""
se_int_editbox,NumEditText,,0,,,,,0,0,0,0,56,32,spr_extradark_bkgnd,wfs_scenedit_edittext,,fs_std_small_white_hi,LeftMid,10,0,,,,0,,""""""
se_float_editbox,FloatEditText,,0,,,,,0,0,0,0,64,32,spr_extradark_bkgnd,wfs_scenedit_edittext,,fs_std_small_white_hi,LeftMid,10,0,,,,0,,""""""
se_float_editbox_big,FloatEditText,,0,,,,,0,0,0,0,92,32,spr_extradark_bkgnd,wfs_scenedit_edittext,,fs_std_small_white_hi,LeftMid,10,0,,,,0,,""""""

se_scrollbar,ScrollBar,,0,,,,,0,0,0,0,24,128,spr_extradark_bkgnd,wfs_scenedit_edittext,,,,0,0,,,,0,,"""slider=se_scrollbar_slider up=se_scrollbar_up down=se_scrollbar_down"""
se_scrollbar_slider,Sprite,,0,,,,,0,0,0,0,24,64,spr_scroll_vert_slider,,TwoState,,,0,0,,,,0,,""""""
se_scrollbar_up,Sprite,,0,,,,,0,0,0,0,24,24,spr_scroll_vert_up,,TwoState,,,0,0,,,,0,,""""""
se_scrollbar_down,Sprite,,0,,,,,0,0,0,0,24,24,spr_scroll_vert_down,,TwoState,,,0,0,,,,0,,""""""

se_columnButton,Button,,0,,,,,0,0,0,0,128,28,spr_scenedit_button2,,TwoState,fs_std_small_white,LeftMid,10,0,,,,0,,"""clickFlags=5"""
se_columnList,ListText,,0,,,,,0,0,0,0,100,100,spr_extradark_bkgnd,wfs_scenedit_edittext_inner,,fs_std_small_white,,5,0,,,,0,,"""itemHilite=spr_listitem noScrollBar"""

// MAP DIMENSION PICKER,,,,,,,,,,,,,,,,,,,,,,,,,,
se_xy,Unknown,,0,,,,,0,0,0,0,450,170,,,,,,0,0,,,,1,,""""""
se_xy_text,Text,se_xy,0,,,,,0,0,0,0,180,32,,,,fs_std_small_bold_white,,0,0,tx_se_xy_mapdimension,,,1,,""""""
se_xy_combo,Combo,se_xy,0,,,,,5,40,0,0,200,32,,,,fs_std_small_white,,14,0,,,,0,,"""enum=eMapSize valueDrivenTooltip itemTooltips tooltipBaseName=tt_fe_mapSize_"""
se_xy_x_text,Text,se_xy,0,,,,,5,87,0,0,20,32,,,,fs_std_small_bold_white,,0,0,tx_se_xy_x,,,1,,""""""
se_xy_y_text,Text,se_xy,0,,,,,5,127,0,0,20,32,,,,fs_std_small_bold_white,,0,0,tx_se_xy_y,,,1,,""""""
se_xy_x_edit,SliderEdit,se_xy,0,,,,,35,80,0,0,205,40,,,,,,10,0,,,,0,,"""sliderWidget=se_slider editWidget=se_int_editbox sliderFirst=0 min=64 max=500"""
se_xy_y_edit,SliderEdit,se_xy,0,,,,,35,123,0,0,205,40,,,,,,10,0,,,,0,,"""sliderWidget=se_slider editWidget=se_int_editbox sliderFirst=0 min=64 max=500"""
se_xy_lock,CheckBox,se_xy,0,,,,,260,85,0,0,200,36,,,,fs_std_small_white,LeftMid,0,0,tx_se_xy_lockaspectratio,,,0,,"""boxSprite=spr_checkbox_small_off boxWidth=32 value=1"""


// ----------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,
// INPUT DIALOG,,,,,,,,,,,,,,,,,,,,,,,,,,
se_inputDialog,Panel,,0,,,,,0,0,0,0,420,232,spr_panelback,wfs_scenedit_panel,,,,0,0,,,,0,,"""titleBar=se_panel_title, close=se_panel_closebox modal center"""
se_inputDialog_text,Text,se_inputDialog,0,,,,,0,47,0,0,420,64,,,,fs_std_small_white,LeftMid,20,0,,,,1,,""""""
se_inputDialog_ok,Button,se_inputDialog,0,,,,,-168,-20,0,0,128,32,spr_scenedit_button2,,TwoState,fs_std_small_white,CenterMid,0,0,tx_se_input_ok,,,0,,"""clickFlags=5 blink=1"""
se_inputDialog_cancel,Button,se_inputDialog,0,,,,,-20,-20,0,0,128,32,spr_scenedit_button2,,TwoState,fs_std_small_white,CenterMid,0,0,tx_se_input_cancel,,,0,,"""clickFlags=5 blink=1"""
se_inputDialog_input,EditText,se_inputDialog,0,,,,,20,-72,0,0,380,32,spr_extradark_bkgnd,wfs_scenedit_edittext,,fs_std_small_white_hi,LeftMid,10,0,,,,0,,""""""


// ----------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,
// MESSAGE BOX,,,,,,,,,,,,,,,,,,,,,,,,,,
se_messagebox,Panel,,0,,,,,0,0,0,0,424,180,spr_panelback,wfs_scenedit_panel,,,,0,0,,,,0,,"""titleBar=se_panel_title modal center"""




//NAME,CLASS,PARENT,,,,,,XOFF,YOFF,XOFF ANCHOR2,YOFF ANCHOR2,WIDTH,HEIGHT,SPRITE,FRAMESTYLE,BUTTONSTYLE,FONTSTYLE,TEXTJUST,XTEXTOFF,YTEXTOFF,LABEL,TOOLTIP,VERBOSE,NOMOUSE,CMDSTR,ARGSTR

// ----------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,
// NEW MAP GENERATION DIALOG,,,,,,,,,,,,,,,,,,,,,,,,,,
se_mapgen,Unknown,,0,,,,,10,74,0,0,530,722,spr_dark_bkgnd,wfs_scenedit_panel,,,,0,0,tx_se_mapgen_title,,,0,,"""titleBar=se_panel_title, close=se_panel_closebox, minimize=se_panel_minimize modal"""
se_mapgen_panelback,Sprite,se_mapgen,0,,,,,0,72,0,0,530,650,spr_panelback,,,,,0,0,,,,1,,""""""
se_mapgen_container,Widget,se_mapgen,0,,,,,0,72,0,0,530,650,,,,,,0,0,,,,1,,""""""
se_mapgen_flat_pane,Widget,se_mapgen,0,,,,,0,72,0,0,530,650,,,,,,0,0,,,,1,,""""""
se_mapgen_random_pane,Widget,se_mapgen,0,,,,,0,72,0,0,530,650,,,,,,0,0,,,,1,,""""""
se_mapgen_tab_filler1,Sprite,se_mapgen,0,,,,,0,40,0,0,10,32,spr_tab_filler,,,,,0,0,,,,1,,""""""
se_mapgen_tab_flat,FolderTab,se_mapgen,0,,,,,10,40,0,0,110,32,spr_tab_off,,TwoState,fs_std_small_white,CenterMid,0,0,tx_se_mapgen_flat,,,0,,"""family=mapgen_tab_family, pane=se_mapgen_flat_pane"""
se_mapgen_tab_random,FolderTab,se_mapgen,0,,,,,120,40,0,0,110,32,spr_tab_off,,TwoState,fs_std_small_white,CenterMid,0,0,tx_se_mapgen_random,,,0,,"""family=mapgen_tab_family, pane=se_mapgen_random_pane"""
se_mapgen_tab_filler2,Sprite,se_mapgen,0,,,,SourceURTargetUR,230,40,0,0,-1,32,spr_tab_filler,,,,,0,0,,,,1,,""""""
se_mapgen_ok,Button,se_mapgen,0,,,,,-168,-15,0,0,128,32,,,,,,0,0,tx_se_mapgen_generate,,,0,,""""""
se_mapgen_close,Button,se_mapgen,0,,,,,-20,-15,0,0,128,32,,,,,,0,0,tx_se_mapgen_done,,,0,,""""""

se_mapgen_xy_container,Widget,se_mapgen_container,0,,,,,20,20,0,0,450,170,,,,,,0,0,,,,1,,""""""
se_mapgen_climate_text,Text,se_mapgen_container,0,,,,,0,200,0,0,160,32,,,,fs_std_small_bold_white,RightMid,0,0,tx_se_mapgen_climate,,,1,,""""""
se_mapgen_climate,Combo,se_mapgen_container,0,,,,,175,200,0,0,200,32,,,,fs_std_small_white,,14,0,,,,0,,"""enum=eClimate"""

se_mapgen_flat_elev_text,Text,se_mapgen_flat_pane,0,,,,,0,250,0,0,140,32,,,,fs_std_small_bold_white,RightMid,0,0,tx_se_mapgen_elevation,,,1,,""""""
se_mapgen_flat_elev,FloatEditText,se_mapgen_flat_pane,0,,,,,155,250,0,0,56,32,spr_extradark_bkgnd,wfs_scenedit_edittext,,fs_std_small_white_hi,LeftMid,10,0,,,,0,,"""min=0.1 max=15.0 value=1.0"""

se_mapgen_rand_elevType_text,Text,se_mapgen_random_pane,0,,,,,0,260,0,0,160,32,,,,fs_std_small_bold_white,RightMid,0,0,tx_fe_mapset_elev,,,1,,""""""
se_mapgen_rand_elevType,Combo,se_mapgen_random_pane,0,,,,,175,260,0,0,200,32,,,,fs_std_small_white,,14,0,,,,0,,"""enum=eFeElevation"""
se_mapgen_rand_elev_text,Text,se_mapgen_random_pane,0,,,,,0,300,0,0,160,40,,,,fs_std_small_bold_white,RightMid,0,0,tx_se_mapgen_maxelevation,,,1,,""""""
se_mapgen_rand_elev,SliderEdit,se_mapgen_random_pane,0,,,,,175,300,0,0,235,40,,,,,,0,0,,,,0,,"""sliderWidget=se_slider editWidget=se_float_editbox_big sliderFirst=0 min=0.1 max=15.0 value=8.0"""
se_mapgen_rand_rough_text,Text,se_mapgen_random_pane,0,,,,,0,345,0,0,160,40,,,,fs_std_small_bold_white,RightMid,0,0,tx_se_mapgen_roughness,,,1,,""""""
se_mapgen_rand_roughness,SliderEdit,se_mapgen_random_pane,0,,,,,175,345,0,0,235,40,,,,,,0,0,,,,0,,"""sliderWidget=se_slider editWidget=se_float_editbox_big sliderFirst=0 min=0.0 max=1.0 value=0.25"""
se_mapgen_rand_geo_text,Text,se_mapgen_random_pane,0,,,,,0,410,0,0,160,32,,,,fs_std_small_bold_white,RightMid,0,0,tx_se_mapgen_geography,,,1,,""""""
se_mapgen_rand_geography,Combo,se_mapgen_random_pane,0,,,,,175,410,0,0,200,32,,,,fs_std_small_white,,14,0,,,,0,,"""enum=eGeography"""
se_mapgen_rand_geo_numConts,Combo,se_mapgen_random_pane,0,se_mapgen_rand_geography,SourceURTargetUL,,,5,0,0,0,100,32,,,,fs_std_small_white,,14,0,,,,0,,"""enum=eNumContinents"""
se_mapgen_rand_forest_text,Text,se_mapgen_random_pane,0,,,,,0,450,0,0,160,32,,,,fs_std_small_bold_white,RightMid,0,0,tx_se_mapgen_forestation,,,1,,""""""
se_mapgen_rand_forestation,Combo,se_mapgen_random_pane,0,,,,,175,450,0,0,200,32,,,,fs_std_small_white,,14,0,,,,0,,"""enum=eFeForestation"""
se_mapgen_rand_rivers_text,Text,se_mapgen_random_pane,0,,,,,0,490,0,0,160,32,,,,fs_std_small_bold_white,RightMid,0,0,tx_se_mapgen_rivers,,,1,,""""""
se_mapgen_rand_rivers,Combo,se_mapgen_random_pane,0,,,,,175,490,0,0,200,32,,,,fs_std_small_white,,14,0,,,,0,,"""enum=eFeRiverLevel"""
se_mapgen_rand_seed_text,Text,se_mapgen_random_pane,0,,,,,0,540,0,0,160,32,,,,fs_std_small_bold_white,RightMid,0,0,tx_se_mapgen_randomseed,,,1,,""""""
se_mapgen_rand_seed,NumEditText,se_mapgen_random_pane,0,,,,,175,540,0,0,140,32,spr_extradark_bkgnd,wfs_scenedit_edittext,,fs_std_small_white_hi,LeftMid,10,0,,,,0,,"""min=-2147483648 max=2147483647 value=1"""
se_mapgen_rand_seedPick,Button,se_mapgen_random_pane,0,,,,,-20,540,0,0,180,32,,,,,,0,0,tx_se_mapgen_seedfromclock,,,0,,""""""
se_mapgen_rand_preview,Button,se_mapgen_random_pane,0,,,,,20,-15,0,0,128,32,,,,,,0,0,tx_se_mapgen_preview,,,0,,""""""

// preview panel,,,,,,,,,,,,,,,,,,,,,,,,,,
se_mapgen_preview_dialog,Panel,,0,se_mapgen,SourceLRTargetLR,,,10,10,0,0,2,2,spr_dark_bkgnd,wfs_scenedit_panel,,,,0,0,tx_se_mapgen_preview_pan,,,0,,"""titleBar=se_panel_title, close=se_panel_closebox modal"""
se_mapgen_preview_contents,Unknown,se_mapgen_preview_dialog,0,,SourceULTargetUL,,SourceLRTargetLR,0,32,0,0,-1,-1,,,,,,0,0,,,,1,,""""""


// ------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,
// MAP RESIZING DIALOG,,,,,,,,,,,,,,,,,,,,,,,,,,
se_resize,Unknown,,0,,,,,10,74,0,0,300,350,spr_dark_bkgnd,wfs_scenedit_panel,,,,0,0,tx_se_resize_title,,,0,,"""titleBar=se_panel_title, close=se_panel_closebox, minimize=se_panel_minimize modal"""
se_resize_xoffset_text,Text,se_resize,0,,,,,15,47,0,0,110,32,,,,fs_std_small_bold_white,RightMid,0,0,tx_se_resize_xoffset,,,1,,""""""
se_resize_yoffset_text,Text,se_resize,0,se_resize_xoffset_text,SourceLLTargetUL,,,0,15,0,0,110,32,,,,fs_std_small_bold_white,RightMid,0,0,tx_se_resize_yoffset,,,1,,""""""
se_resize_width_text,Text,se_resize,0,se_resize_yoffset_text,SourceLLTargetUL,,,0,15,0,0,110,32,,,,fs_std_small_bold_white,RightMid,0,0,tx_se_resize_width,,,1,,""""""
se_resize_height_text,Text,se_resize,0,se_resize_width_text,SourceLLTargetUL,,,0,15,0,0,110,32,,,,fs_std_small_bold_white,RightMid,0,0,tx_se_resize_height,,,1,,""""""
