//NAME,CLASS,PARENT,INC ACCUM DEPTH,ANCHORNAME1,ANCHORTYPE1,ANCHORNAME2,ANCHORTYPE2,XOFF,YOFF,XOFF ANCHOR2,YOFF ANCHOR2,WIDTH,HEIGHT,SPRITE,FRAMESTYLE,BUTTONSTYLE,FONTSTYLE,TEXTJUST,XTEXTOFF,YTEXTOFF,LABEL,TOOLTIP,VERBOSE,NOMOUSE,CMDSTR,ARGSTR

// basic full-screen load screen,,,,,,,,,,,,,,,,,,,,,,,,,,
// These widgets are used on ALL loading screens.,,,,,,,,,,,,,,,,,,,,,,,,,,
progress_prog_bar_shd_noStBut,Sprite,progress_prog_panel,0,progress_prog_bar_bkg_noStBut,SourceLLTargetUL,progress_prog_bar_bkg_noStBut,SourceLRTargetUR,0,0,0,0,-1,24,spr_fe_camp_timeline_shadow,,,,,0,0,,,,1,,"""moveBehindSibling=progress_prog_bar_bkg_noStBut"""
progress_prog_bar_prog_noStBut,ProgressBar,progress_prog_bar_bkg_noStBut,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_fe_camp_timeline,,,,,0,0,,,,1,,""""""

// display text to go with the nicer progress bar (make sure you rename the text widgets),,,,,,,,,,,,,,,,,,,,,,,,,,
progress_prog_text_bkg,Sprite,,0,progress_prog_bar_bkg,SourceLLTargetUL,progress_prog_bar_bkg,SourceLRTargetUR,0,5,0,0,-1,32,spr_blackpixel_alpha75,wfs_fe_panel,,,,0,0,,,,1,,""""""
progress_prog_text_displayText,Text,progress_prog_text_bkg,0,,SourceULTargetUL,,SourceLLTargetLL,0,0,0,0,400,-1,,,,fs_std_med_white,RightMid,0,0,,,,1,,""""""
progress_prog_text_actionText,Text,progress_prog_text_bkg,0,progress_prog_text_displayText,SourceURTargetUL,,SourceLRTargetLR,15,0,0,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""


// scenario loads,,,,,,,,,,,,,,,,,,,,,,,,,,
progress_full_pane,Widget,,0,progress_prog_panel,SourceULTargetLL,progress_prog_panel,SourceURTargetLR,0,-15,0,0,-1,750,,wfs_fe_panel,,,,0,0,,,,1,,""""""
progress_full_pane_bkg1,Sprite,progress_full_pane,0,,SourceULTargetUL,,,0,0,0,0,512,512,spr_fe_panel_bkg_top_left,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
progress_full_pane_bkg2,Sprite,progress_full_pane,0,progress_full_pane_bkg1,SourceURTargetUL,,,0,0,0,0,512,512,spr_fe_panel_bkg_top_mid,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
progress_full_pane_bkg3,Sprite,progress_full_pane,0,progress_full_pane_bkg2,SourceURTargetUL,,SourceURTargetUR,0,0,0,0,-1,512,spr_fe_panel_bkg_top_right,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
progress_full_pane_bkg4,Sprite,progress_full_pane,0,progress_full_pane_bkg1,SourceLLTargetUL,,SourceLLTargetLL,0,0,0,0,512,-1,spr_fe_panel_bkg_bot_left,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
progress_full_pane_bkg5,Sprite,progress_full_pane,0,progress_full_pane_bkg4,SourceURTargetUL,,SourceLLTargetLL,0,0,0,0,512,-1,spr_fe_panel_bkg_bot_mid,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
progress_full_pane_bkg6,Sprite,progress_full_pane,0,progress_full_pane_bkg5,SourceURTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_fe_panel_bkg_bot_right,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
progress_full_image_frame,Widget,progress_full_pane,0,,SourceULTargetUL,,,30,30,0,0,542,394,,,,,,0,0,,,,1,,""""""
progress_full_image_window,Sprite,progress_full_image_frame,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,wfs_fe_copper_inset,,,,0,0,,,,1,,""""""
progress_full_info,Text,progress_full_pane,0,progress_full_image_frame,SourceURTargetUL,,SourceLRTargetLR,30,0,-30,-30,-1,-1,spr_fe_insetpanel_large,wfs_fe_copper_inset,,fs_std_med_black_feButton,,5,5,,,,1,,"""wordWrap"""


// widgets for SP and MP skirmish loads,,,,,,,,,,,,,,,,,,,,,,,,,,
// player list information,,,,,,,,,,,,,,,,,,,,,,,,,,
//progress_sk_plyr_lbl,Text,,0,,SourceULTargetUL,,,20,70,0,0,900,32,,,,fs_std_huge_bold_white,LeftMid,0,0,tx_fe_progress_sk_plyr_lbl,,,1,,""""""
progress_sk_player_info,Widget,,0,,SourceULTargetUL,,,15,65,0,0,900,368,,wfs_fe_panel,,,,0,0,,,,1,,""""""
progress_sk_plyr_bkg1,Sprite,progress_sk_player_info,0,,SourceULTargetUL,,SourceLLTargetLL,0,0,0,0,512,-1,spr_fe_panel_bkg_top_left,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
progress_sk_plyr_bkg2,Sprite,progress_sk_player_info,0,progress_sk_plyr_bkg1,SourceURTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_fe_panel_bkg_top_mid,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
progress_sk_plyr_info_cont,Widget,progress_sk_player_info,0,,SourceULTargetUL,,SourceURTargetUR,10,0,-10,0,-1,24,,,,,,0,0,,,,1,,""""""
progress_sk_plyr_bkg_0,Sprite,progress_sk_player_info,0,progress_sk_plyr_info_cont,SourceLLTargetUL,progress_sk_plyr_info_cont,SourceLRTargetUR,0,15,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_plyr_bkg_1,Widget,progress_sk_player_info,0,progress_sk_plyr_bkg_0,SourceLLTargetUL,progress_sk_plyr_bkg_0,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_plyr_bkg_2,Sprite,progress_sk_player_info,0,progress_sk_plyr_bkg_1,SourceLLTargetUL,progress_sk_plyr_bkg_1,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_plyr_bkg_3,Widget,progress_sk_player_info,0,progress_sk_plyr_bkg_2,SourceLLTargetUL,progress_sk_plyr_bkg_2,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_plyr_bkg_4,Sprite,progress_sk_player_info,0,progress_sk_plyr_bkg_3,SourceLLTargetUL,progress_sk_plyr_bkg_3,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_plyr_bkg_5,Widget,progress_sk_player_info,0,progress_sk_plyr_bkg_4,SourceLLTargetUL,progress_sk_plyr_bkg_4,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_plyr_bkg_6,Sprite,progress_sk_player_info,0,progress_sk_plyr_bkg_5,SourceLLTargetUL,progress_sk_plyr_bkg_5,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_plyr_bkg_7,Widget,progress_sk_player_info,0,progress_sk_plyr_bkg_6,SourceLLTargetUL,progress_sk_plyr_bkg_6,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_plyr_bkg_8,Sprite,progress_sk_player_info,0,progress_sk_plyr_bkg_7,SourceLLTargetUL,progress_sk_plyr_bkg_7,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_plyr_bkg_9,Widget,progress_sk_player_info,0,progress_sk_plyr_bkg_8,SourceLLTargetUL,progress_sk_plyr_bkg_8,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""

// selected settings,,,,,,,,,,,,,,,,,,,,,,,,,,
//progress_sk_settings_lbl,Text,,0,progress_sk_player_info,SourceLLTargetUL,,,0,5,0,0,900,32,,,,fs_std_huge_bold_white,LeftMid,0,0,tx_fe_progress_sk_settings_lbl,,,1,,""""""
progress_sk_settings_info,Widget,,0,progress_prog_panel,SourceULTargetLL,progress_sk_player_info,SourceLRTargetUR,0,-15,0,15,-1,-1,,wfs_fe_panel,,,,0,0,,,,1,,""""""
progress_sk_settings_bkg1,Sprite,progress_sk_settings_info,0,,SourceULTargetUL,,SourceLLTargetLL,0,0,0,0,512,-1,spr_fe_panel_bkg_bot_left,,,,,0,0,,,,1,,"""tileU tilingScale=2.0"""
progress_sk_settings_bkg2,Sprite,progress_sk_settings_info,0,progress_sk_settings_bkg1,SourceURTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_fe_panel_bkg_bot_mid,,,,,0,0,,,,1,,"""tileU tilingScale=2.0"""
// selected GAME settings,,,,,,,,,,,,,,,,,,,,,,,,,,
progress_sk_settings_game_lbl,Text,progress_sk_settings_info,0,,SourceULTargetUL,,,20,10,0,0,420,16,,,,fs_std_large_bold_white,LeftMid,0,0,tx_fe_progress_sk_st_game,,,1,,""""""
progress_sk_settings_game,Widget,progress_sk_settings_info,0,progress_sk_settings_game_lbl,SourceLLTargetUL,progress_sk_settings_game_lbl,SourceLRTargetUR,0,10,0,0,-1,298,,wfs_game_glass_etch,,,,0,0,,,,1,,""""""
progress_sk_st_game_bkg_0,Sprite,progress_sk_settings_game,0,,SourceULTargetUL,,SourceURTargetUR,5,5,-5,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_st_game_bkg_1,Widget,progress_sk_settings_game,0,progress_sk_st_game_bkg_0,SourceLLTargetUL,progress_sk_st_game_bkg_0,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_st_game_bkg_2,Sprite,progress_sk_settings_game,0,progress_sk_st_game_bkg_1,SourceLLTargetUL,progress_sk_st_game_bkg_1,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_st_game_bkg_3,Widget,progress_sk_settings_game,0,progress_sk_st_game_bkg_2,SourceLLTargetUL,progress_sk_st_game_bkg_2,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_st_game_bkg_4,Sprite,progress_sk_settings_game,0,progress_sk_st_game_bkg_3,SourceLLTargetUL,progress_sk_st_game_bkg_3,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_st_game_bkg_5,Widget,progress_sk_settings_game,0,progress_sk_st_game_bkg_4,SourceLLTargetUL,progress_sk_st_game_bkg_4,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_st_game_bkg_6,Sprite,progress_sk_settings_game,0,progress_sk_st_game_bkg_5,SourceLLTargetUL,progress_sk_st_game_bkg_5,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_st_game_bkg_7,Widget,progress_sk_settings_game,0,progress_sk_st_game_bkg_6,SourceLLTargetUL,progress_sk_st_game_bkg_6,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_st_game_bkg_8,Sprite,progress_sk_settings_game,0,progress_sk_st_game_bkg_7,SourceLLTargetUL,progress_sk_st_game_bkg_7,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_st_game_epoch,Text,progress_sk_st_game_bkg_0,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_game_maxpop,Text,progress_sk_st_game_bkg_1,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_game_cfire,Text,progress_sk_st_game_bkg_2,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_game_res,Text,progress_sk_st_game_bkg_3,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_game_pace,Text,progress_sk_st_game_bkg_4,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_game_teams,Text,progress_sk_st_game_bkg_5,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_game_sforce,Text,progress_sk_st_game_bkg_6,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_game_qstart,Text,progress_sk_st_game_bkg_7,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_game_rmvd_plyr,Text,progress_sk_st_game_bkg_8,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
// qstart or citizens,,,,,,,,,,,,,,,,,,,,,,,,,,
// removed players (mp),,,,,,,,,,,,,,,,,,,,,,,,,,
// ADVANCED settings,,,,,,,,,,,,,,,,,,,,,,,,,,
progress_sk_settings_adv_lbl,Text,progress_sk_settings_info,0,progress_sk_settings_game,SourceLLTargetUL,,,0,10,0,0,420,16,,,,fs_std_large_bold_white,LeftMid,0,0,tx_fe_progress_sk_st_adv,,,1,,""""""
progress_sk_settings_adv,Widget,progress_sk_settings_info,0,progress_sk_settings_adv_lbl,SourceLLTargetUL,progress_sk_settings_adv_lbl,SourceLRTargetUR,0,10,0,0,-1,170,,wfs_game_glass_etch,,,,0,0,,,,1,,""""""
progress_sk_st_adv_bkg_0,Sprite,progress_sk_settings_adv,0,,SourceULTargetUL,,SourceURTargetUR,5,5,-5,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_st_adv_bkg_1,Widget,progress_sk_settings_adv,0,progress_sk_st_adv_bkg_0,SourceLLTargetUL,progress_sk_st_adv_bkg_0,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_st_adv_bkg_2,Sprite,progress_sk_settings_adv,0,progress_sk_st_adv_bkg_1,SourceLLTargetUL,progress_sk_st_adv_bkg_1,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_st_adv_bkg_3,Widget,progress_sk_settings_adv,0,progress_sk_st_adv_bkg_2,SourceLLTargetUL,progress_sk_st_adv_bkg_2,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_st_adv_bkg_4,Sprite,progress_sk_settings_adv,0,progress_sk_st_adv_bkg_3,SourceLLTargetUL,progress_sk_st_adv_bkg_3,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_st_game_spd,Text,progress_sk_st_adv_bkg_0,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_game_rvlMap,Text,progress_sk_st_adv_bkg_1,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_game_popCap,Text,progress_sk_st_adv_bkg_2,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_game_cheats,Text,progress_sk_st_adv_bkg_3,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_game_utreaties,Text,progress_sk_st_adv_bkg_4,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
// selected MAP settings,,,,,,,,,,,,,,,,,,,,,,,,,,
progress_sk_settings_map_lbl,Text,progress_sk_settings_info,0,progress_sk_settings_game_lbl,SourceURTargetUL,,,20,0,0,0,420,16,,,,fs_std_large_bold_white,LeftMid,0,0,tx_fe_progress_sk_st_map,,,1,,""""""
progress_sk_settings_map,Widget,progress_sk_settings_info,0,progress_sk_settings_map_lbl,SourceLLTargetUL,progress_sk_settings_map_lbl,SourceLRTargetUR,0,10,0,0,-1,234,,wfs_game_glass_etch,,,,0,0,,,,1,,""""""
progress_sk_st_map_bkg_0,Sprite,progress_sk_settings_map,0,,SourceULTargetUL,,SourceURTargetUR,5,5,-5,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_st_map_bkg_1,Widget,progress_sk_settings_map,0,progress_sk_st_map_bkg_0,SourceLLTargetUL,progress_sk_st_map_bkg_0,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_st_map_bkg_2,Sprite,progress_sk_settings_map,0,progress_sk_st_map_bkg_1,SourceLLTargetUL,progress_sk_st_map_bkg_1,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_st_map_bkg_3,Widget,progress_sk_settings_map,0,progress_sk_st_map_bkg_2,SourceLLTargetUL,progress_sk_st_map_bkg_2,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_st_map_bkg_4,Sprite,progress_sk_settings_map,0,progress_sk_st_map_bkg_3,SourceLLTargetUL,progress_sk_st_map_bkg_3,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_st_map_bkg_5,Widget,progress_sk_settings_map,0,progress_sk_st_map_bkg_4,SourceLLTargetUL,progress_sk_st_map_bkg_4,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_st_map_bkg_6,Sprite,progress_sk_settings_map,0,progress_sk_st_map_bkg_5,SourceLLTargetUL,progress_sk_st_map_bkg_5,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_st_map_map,Text,progress_sk_settings_map,0,progress_sk_st_map_bkg_0,SourceULTargetUL,progress_sk_st_map_bkg_2,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,Left,0,0,,,,1,,"""charWrap"""
progress_sk_st_map_size,Text,progress_sk_st_map_bkg_0,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_map_geography,Text,progress_sk_st_map_bkg_1,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_map_climate,Text,progress_sk_st_map_bkg_2,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_map_elevation,Text,progress_sk_st_map_bkg_3,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_map_trees,Text,progress_sk_st_map_bkg_4,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_map_rivers,Text,progress_sk_st_map_bkg_5,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
progress_sk_st_map_res,Text,progress_sk_st_map_bkg_6,0,,SourceULTargetUL,,SourceLRTargetLR,5,0,-5,0,-1,-1,,,,fs_std_med_white,LeftMid,0,0,,,,1,,""""""
// selected ENVIRONMENT settings,,,,,,,,,,,,,,,,,,,,,,,,,,
progress_sk_settings_env_lbl,Text,progress_sk_settings_info,0,progress_sk_settings_map,SourceLLTargetUL,,,0,10,0,0,420,16,,,,fs_std_large_bold_white,LeftMid,0,0,tx_fe_progress_sk_st_env,,,1,,""""""
progress_sk_settings_env,Widget,progress_sk_settings_info,0,progress_sk_settings_env_lbl,SourceLLTargetUL,progress_sk_settings_env_lbl,SourceLRTargetUR,0,10,0,0,-1,234,,wfs_game_glass_etch,,,,0,0,,,,1,,""""""
progress_sk_st_env_bkg_0,Sprite,progress_sk_settings_env,0,,SourceULTargetUL,,SourceURTargetUR,5,5,-5,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_st_env_bkg_1,Widget,progress_sk_settings_env,0,progress_sk_st_env_bkg_0,SourceLLTargetUL,progress_sk_st_env_bkg_0,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_st_env_bkg_2,Sprite,progress_sk_settings_env,0,progress_sk_st_env_bkg_1,SourceLLTargetUL,progress_sk_st_env_bkg_1,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
progress_sk_st_env_bkg_3,Widget,progress_sk_settings_env,0,progress_sk_st_env_bkg_2,SourceLLTargetUL,progress_sk_st_env_bkg_2,SourceLRTargetUR,0,0,0,0,-1,32,,,,,,0,0,,,,1,,""""""
progress_sk_st_env_bkg_4,Sprite,progress_sk_settings_env,0,progress_sk_st_env_bkg_3,SourceLLTargetUL,progress_sk_st_env_bkg_3,SourceLRTargetUR,0,0,0,0,-1,32,spr_whitepixel_alpha25,,,,,0,0,,,,1,,""""""
