// NAME,CLASS,PARENT,INC ACCUM DEPTH,ANCHORNAME1,ANCHORTYPE1,ANCHORNAME2,ANCHORTYPE2,XOFF,YOFF,XOFF ANCHOR2,YOFF ANCHOR2,WIDTH,HEIGHT,SPRITE,FRAMESTYLE,BUTTONSTYLE,FONTSTYLE,TEXTJUST,XTEXTOFF,YTEXTOFF,LABEL,TOOLTIP,VERBOSE,NOMOUSE,CMDSTR,ARGSTR

// reusable fe elements,,,,,,,,,,,,,,,,,,,,,,,,,,
fe_numedittext_long,NumEditText,,0,,,,,0,0,0,0,100,32,spr_fe_textfield_small,wfs_fe_copper_inset,,fs_std_med_black_feEditText,LeftMid,8,0,,,,0,,"""tileUV"""
fe_floatedittext_long,FloatEditText,,0,,,,,0,0,0,0,100,32,spr_fe_textfield_small,wfs_fe_copper_inset,,fs_std_med_black_feEditText,LeftMid,8,0,,,,0,,"""tileUV"""

// messagebox,,,,,,,,,,,,,,,,,,,,,,,,,,
fe_messagebox,Unknown,,0,,,,,0,0,0,0,480,163,spr_fe_panel_bkg_top_left,wfs_fe_panel,,,,0,0,,,,1,,"""modal center titleBar=transp_panel_title_noMove, tileUV, tilingScale=2.0, snd=sndsty_panel, firstChild=fe_messagebox_inside, lastChild=fe_messagebox_inside, messageWidget=fe_messagebox_text buttonWidget=fe_messagebox_button checkboxWidget=fe_messagebox_checkbox"""
fe_messagebox_inside,Sprite,fe_messagebox,0,,SourceULTargetUL,,SourceLRTargetLR,15,42,-15,-76,-1,-1,spr_fe_insetpanel_large,wfs_fe_copper_inset,,,,0,0,,,,1,,"""tileUV"""
fe_messagebox_text,Text,fe_messagebox_inside,0,,SourceULTargetUL,,SourceLRTargetLR,5,5,-5,5,-1,-1,,,,fs_std_med_blackest,Left,0,0,,,,1,,"""wordWrap markup"""
fe_messagebox_button,Button,fe_messagebox,0,,,,,-10,-10,0,0,148,56,spr_fe_button_medNarrow,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,,,,0,,"""clickFlags=5 disabledAlpha=1.0"""
fe_messagebox_checkbox,CheckBox,fe_messagebox_inside,0,,SourceLLTargetLL,,SourceLRTargetLR,5,-5,-5,0,-1,32,,,,fs_std_med_blackest,LeftMid,38,0,,,,0,,"""boxSprite=spr_fe_checkbox boxWidth=32 snd=sndsty_checkbox"""


// default save/load dialog,,,,,,,,,,,,,,,,,,,,,,,,,,
fe_saveload,Unknown,,0,,,,,0,0,0,0,1000,512,,wfs_fe_panel,,,,0,0,,,,0,,"""modal center titleBar=transp_panel_title_noMove firstWidget=fe_saveload_bkg_1 lastWidget=fe_saveload_filelist filenameWidget=fe_saveload_filename listWidget=fe_saveload_filelist"""
fe_saveload_bkg_1,Sprite,fe_saveload,0,,SourceULTargetUL,,SourceLLTargetLL,0,0,0,0,512,-1,spr_fe_panel_bkg_top_left,,,,,0,0,,,,1,,"""tileUV moveToBack tilingScale=2.0"""
fe_saveload_bkg_2,Sprite,fe_saveload,0,fe_saveload_bkg_1,SourceURTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_fe_panel_bkg_top_mid,,,,,0,0,,,,1,,"""tileUV moveToBack tilingScale=2.0"""
fe_saveload_filename,EditText,fe_saveload,0,,SourceULTargetUL,,SourceURTargetUR,15,42,-15,0,-1,40,spr_fe_textfield_large,wfs_fe_copper_inset,,fs_std_med_black_feEditText,LeftMid,5,0,,,,0,,"""tileV"""
fe_saveload_ok,Button,fe_saveload,0,,SourceLRTargetLR,,,-15,-15,0,0,169,64,spr_fe_button_medNarrow,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,,,,0,,"""clickFlags=5 disabledAlpha=1.0"""
fe_saveload_cancel,Button,fe_saveload,0,fe_saveload_ok,SourceULTargetUR,,,-7,0,0,0,169,64,spr_fe_button_medNarrow,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_saveload_cancel,,,0,,"""clickFlags=5 disabledAlpha=1.0"""
fe_saveload_filelist,ListText,fe_saveload,0,fe_saveload_filename,SourceLLTargetUL,fe_saveload_ok,SourceURTargetLR,0,10,0,-10,-1,-1,spr_fe_insetpanel_large,wfs_fe_copper_inset,,fs_std_med_black_feListText,,5,0,,,,0,,"""scrollBar=fe_scrollbar itemHilite=spr_fe_listitem tileV"""

// map chooser dialog,,,,,,,,,,,,,,,,,,,,,,,,,,
fe_mapchooser,Unknown,,0,,,,,0,0,0,0,460,512,spr_fe_panel_bkg_top_left,wfs_fe_panel,,,,0,0,,,,0,,"""modal center titleBar=transp_panel_title_noMove firstWidget=fe_mapchooser_ok lastWidget=fe_mapchooser_filelist listWidget=fe_mapchooser_filelist tileUV  tilingScale=2.0"""
fe_mapchooser_ok,Button,fe_mapchooser,0,,SourceLRTargetLR,,,-15,-15,0,0,169,64,spr_fe_button_medNarrow,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,,,,0,,"""clickFlags=5 disabledAlpha=1.0"""
fe_mapchooser_cancel,Button,fe_mapchooser,0,fe_mapchooser_ok,SourceULTargetUR,,,-7,0,0,0,169,64,spr_fe_button_medNarrow,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_saveload_cancel,,,0,,"""clickFlags=5 disabledAlpha=1.0"""
fe_mapchooser_mapname,Text,fe_mapchooser,0,fe_mapchooser_ok,SourceURTargetLR,,SourceLLTargetLL,0,-10,15,0,-1,64,spr_fe_textfield_large,wfs_fe_copper_inset,,fs_std_med_blackest,LeftMid,5,0,,,,0,,"""tileUV"""
fe_mapchooser_filelist,ListText,fe_mapchooser,0,,SourceULTargetUL,fe_mapchooser_mapname,SourceURTargetLR,15,42,0,-10,-1,-1,spr_fe_insetpanel_large,wfs_fe_copper_inset,,fs_std_med_black_feListText,,5,0,,,,0,,"""scrollBar=fe_scrollbar itemHilite=spr_fe_listitem tileUV"""


// view replay dialog,,,,,,,,,,,,,,,,,,,,,,,,,,
fe_viewreplay,Unknown,,0,,,,,0,0,0,0,780,530,spr_game_dialog_bkg_narr_top,wfs_fe_panel,,,,0,0,,,,0,,"""modal center titleBar=transp_panel_title_noMove firstWidget=fe_viewreplay_glass lastWidget=fe_viewreplay_checkpoint filenameWidget=fe_viewreplay_filename listWidget=fe_viewreplay_filelist"""
fe_viewreplay_glass,Sprite,fe_viewreplay,0,,SourceULTargetUL,,SourceLRTargetLR,10,40,-10,-10,-1,-1,spr_game_dialog_glass,wfs_game_glass,,,,0,0,,,,1,,""""""
fe_viewreplay_ok,Button,fe_viewreplay_glass,0,,SourceLRTargetLR,,,-10,-10,0,0,150,40,spr_game_dialog_button,,TwoStateRollover,fs_std_med_white,CenterMid,0,0,tx_se_saveload_ok,,,0,,"""clickFlags=5"""
fe_viewreplay_cancel,Button,fe_viewreplay_glass,0,fe_viewreplay_ok,SourceULTargetUR,,,-10,0,0,0,150,40,spr_game_dialog_button,,TwoStateRollover,fs_std_med_white,CenterMid,0,0,tx_se_saveload_cancel,,,0,,"""clickFlags=5"""
fe_viewreplay_filename,EditText,fe_viewreplay_glass,0,,SourceULTargetUL,,,10,10,0,0,380,32,spr_game_dialog_textinput_bkg,wfs_game_glass_inset,,fs_std_med_white,LeftMid,8,0,,,,0,,""""""
fe_viewreplay_filelist,ListText,fe_viewreplay_glass,0,fe_viewreplay_filename,SourceLLTargetUL,,,0,10,0,0,380,310,spr_game_dialog_textinput_bkg,wfs_game_glass_inset,,fs_std_med_white,,8,0,,,,0,,"""scrollBar=fe_scrollbar itemHilite=spr_fe_listitem"""
fe_viewreplay_bookmarks,Text,fe_viewreplay_glass,0,,SourceULTargetUL,,SourceURTargetUR,420,10,-10,-10,-1,32,,,,fs_std_med_white,,0,0,tx_fe_viewreplay_bookmarks,,,1,,""""""
fe_viewreplay_snapshotlist,ListText,fe_viewreplay_glass,0,fe_viewreplay_bookmarks,SourceULTargetUL,fe_viewreplay_bookmarks,SourceURTargetUR,0,52,0,52,-1,260,spr_game_dialog_textinput_bkg,,,fs_std_med_white,,8,0,,,,0,,"""itemHilite=spr_fe_listitem scrollBar=playback_scrollbar"""
fe_viewreplay_time,Text,fe_viewreplay_glass,0,fe_viewreplay_snapshotlist,SourceULTargetUL,,,0,265,0,0,320,32,,,,fs_std_med_white,,0,0,tx_fe_viewreplay_time,,,1,,""""""
fe_viewreplay_checkpoint,SliderEdit,fe_viewreplay_glass,0,fe_viewreplay_time,SourceULTargetUL,,,0,37,0,0,225,32,,,,,,0,0,,,,0,,"""sliderWidget=generic_slider_horiz editWidget=generic_floatedittext sliderFirst=1 min=0.01 max=2.0"""


// front-end root and bink,,,,,,,,,,,,,,,,,,,,,,,,,,
fe_root,TabMaster,,0,,,,,0,0,0,0,1600,1200,,wfs_fe_screen,,,,0,0,,,,1,,""""""
fe_bink,Bink,,0,,SourceULTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,,,,,,0,0,,,,1,,""""""


// MAIN SCREEN,,,,,,,,,,,,,,,,,,,,,,,,,,
main_panel,Widget,fe_bink,0,,,,,570,63,0,0,401,1024,,wfs_fe_panel,,,,0,0,,,,1,,""""""
main_panel_bkg_top,Sprite,main_panel,0,,SourceULTargetUL,,SourceURTargetUR,0,0,0,0,-1,512,spr_fe_panel_bkg_top_left_hires,,,,,0,0,,,,1,,"""tileUV"""
main_panel_bkg_bot,Sprite,main_panel,0,main_panel_bkg_top,SourceLLTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_fe_panel_bkg_bot_left_hr_lg,,,,,0,0,,,,1,,"""tileUV"""
main_sp,Button,main_panel,0,,SourceULTargetUL,,SourceURTargetUR,25,20,-25,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_main_singleplayer,,,0,,"""clickFlags=5"""
main_quickstart,Button,main_panel,0,main_sp,SourceLLTargetUL,main_sp,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_quickstart,,,0,,"""clickFlags=5"""
main_mp,Button,main_panel,0,main_quickstart,SourceLLTargetUL,main_quickstart,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_main_multiplayer,,,0,,"""clickFlags=5"""
main_divider,Sprite,main_panel,0,main_mp,SourceLLTargetUL,main_quickstart,SourceLRTargetUR,-10,15,10,0,-1,7,spr_fe_divider_horiz,,,,,0,0,,,,1,,""""""
main_civEditor,Button,main_panel,0,main_mp,SourceLLTargetUL,main_quickstart,SourceLRTargetUR,0,37,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_toolsScreen_civEditor,,,0,,"""clickFlags=5"""
main_forceEditor,Button,main_panel,0,main_civEditor,SourceLLTargetUL,main_civEditor,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_toolsScreen_qStartEditor,,,0,,"""clickFlags=5"""
main_tools,Button,main_panel,0,main_forceEditor,SourceLLTargetUL,main_forceEditor,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_main_tools,,,0,,"""clickFlags=5"""
//main_editor,Button,main_panel,0,main_forceEditor,SourceLLTargetUL,main_forceEditor,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_main_editor,,,0,,"""clickFlags=5"""
main_game_settings,Button,main_panel,0,main_tools,SourceLLTargetUL,main_tools,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_main_gamesettings,,,0,,"""clickFlags=5"""
//main_credits,Button,main_panel,0,main_game_settings,SourceLLTargetUL,main_game_settings,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_main_credits,,,0,,"""clickFlags=5"""
main_quit,Button,main_panel,0,,SourceLLTargetLL,,SourceLRTargetLR,25,-20,-25,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_main_quit,,,0,,"""clickFlags=5"""
main_version,Text,fe_bink,0,,,,SourceLRTargetLR,25,-20,-25,0,-1,87,,,,fs_std_med_white,CenterMid,0,0,tx_fe_main_quit,,,1,,""""""


// TOOLS SCREEN,,,,,,,,,,,,,,,,,,,,,,,,,,
toolsScreen_title,Text,fe_bink,0,,SourceULTargetUL,,SourceURTargetUR,20,10,-20,0,-1,40,,,,fs_std_huge_bold_white,LeftMid,0,0,tx_fe_screentitle_tools,,,1,,""""""
toolsScreen_panel,Sprite,fe_bink,0,,,,,570,350,0,0,401,440,spr_fe_panel_bkg_top_left,wfs_fe_panel,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
toolsScreen_viewRecording,Button,toolsScreen_panel,0,,SourceULTargetUL,,SourceURTargetUR,25,20,-25,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_main_viewrecording,,,0,,""""""
toolsScreen_Encyclopedia,Button,toolsScreen_panel,0,toolsScreen_viewRecording,SourceLLTargetUL,toolsScreen_viewRecording,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_main_encyclopedia,,,0,,""""""
toolsScreen_mapEditor,Button,toolsScreen_panel,0,toolsScreen_Encyclopedia,SourceLLTargetUL,toolsScreen_Encyclopedia,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_toolsScreen_mapEditor,,,0,,""""""
toolsScreen_back,Button,toolsScreen_panel,0,,SourceLLTargetLL,,SourceLRTargetLR,25,-20,-25,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_back,,,0,,""""""
toolsScreen_divider_1,Sprite,toolsScreen_panel,0,toolsScreen_back,SourceULTargetLL,toolsScreen_back,SourceURTargetLR,-10,-15,10,0,-1,7,spr_fe_divider_horiz,,,,,0,0,,,,1,,""""""

// QUICKSTART GAME SCREEN,,,,,,,,,,,,,,,,,,,,,,,,,,
qsScreen_title,Text,fe_bink,0,,SourceULTargetUL,,SourceURTargetUR,20,10,-20,0,-1,40,,,,fs_std_huge_bold_white,LeftMid,0,0,tx_fe_screentitle_qs,,,1,,""""""
qsScreen_panel,Sprite,fe_bink,0,,,,,520,250,0,0,500,440,spr_fe_panel_bkg_top_left,wfs_fe_panel,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
qsScreen_skirmish,Button,qsScreen_panel,0,,SourceULTargetUL,,SourceURTargetUR,25,20,-25,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_quickstart_skirmish,,,0,,""""""
qsScreen_mpInternet,Button,qsScreen_panel,0,qsScreen_skirmish,SourceLLTargetUL,qsScreen_skirmish,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_quickstart_mpInternet,,,0,,""""""
qsScreen_mpLan,Button,qsScreen_panel,0,qsScreen_mpInternet,SourceLLTargetUL,qsScreen_mpInternet,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_quickstart_mpLan,,,0,,""""""
qsScreen_back,Button,qsScreen_panel,0,,SourceLLTargetLL,,SourceLRTargetLR,25,-20,-25,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_back,,,0,,""""""
qsScreen_divider_1,Sprite,qsScreen_panel,0,qsScreen_back,SourceULTargetLL,qsScreen_back,SourceURTargetLR,-10,-15,10,0,-1,7,spr_fe_divider_horiz,,,,,0,0,,,,1,,""""""
qsScreen_esrb_panel,Sprite,,0,,,,,470,750,0,0,600,120,,wfs_fe_panel,,,,0,0,,,,1,,""""""
qsScreen_esrb_bkg_1,Sprite,qsScreen_esrb_panel,0,,SourceULTargetUL,,SourceLLTargetLL,0,0,0,0,512,-1,spr_fe_panel_bkg_top_left,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
qsScreen_esrb_bkg_2,Sprite,qsScreen_esrb_panel,0,qsScreen_esrb_bkg_1,SourceURTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_fe_panel_bkg_top_mid,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
qsScreen_esrb_text,Text,qsScreen_esrb_panel,0,,SourceULTargetUL,,SourceLRTargetLR,20,10,-20,-10,-1,-1,,,,fs_std_med_white,CenterMid,0,0,tx_fe_mp_esrb,,,1,,"""wordWrap"""

// SINGLE PLAYER SCREEN,,,,,,,,,,,,,,,,,,,,,,,,,,
sp_title,Text,fe_bink,0,,SourceULTargetUL,,SourceURTargetUR,20,10,-20,0,-1,40,,,,fs_std_huge_bold_white,LeftMid,0,0,tx_fe_sp_title,,,1,,""""""
sp_panel,Widget,fe_bink,0,,,,,570,63,0,0,401,1024,,wfs_fe_panel,,,,0,0,,,,1,,""""""
sp_panel_bkg_1,Sprite,sp_panel,0,,SourceULTargetUL,,SourceURTargetUR,0,0,0,0,-1,512,spr_fe_panel_bkg_top_left,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
sp_panel_bkg_2,Sprite,sp_panel,0,sp_panel_bkg_1,SourceLLTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_fe_panel_bkg_bot_left,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
sp_campaign,Button,sp_panel,0,,SourceULTargetUL,,SourceURTargetUR,25,20,-25,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_sp_playcampaign,,,0,,""""""
sp_skirmish,Button,sp_panel,0,sp_campaign,SourceLLTargetUL,sp_campaign,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_sp_playskirmish,,,0,,""""""
sp_load_savegame,Button,sp_panel,0,sp_skirmish,SourceLLTargetUL,sp_skirmish,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_sp_playsavegame,,,0,,""""""
sp_load_towgame,Button,sp_panel,0,sp_load_savegame,SourceLLTargetUL,sp_load_savegame,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_sp_playtowgame,,,0,,""""""
sp_load_scenario,Button,sp_panel,0,sp_load_towgame,SourceLLTargetUL,sp_load_towgame,SourceLRTargetUR,0,7,0,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_sp_playscenario,,,0,,""""""
sp_divider_1,Sprite,sp_panel,0,sp_load_scenario,SourceLLTargetUL,sp_load_scenario,SourceLRTargetUR,-10,15,10,0,-1,7,spr_fe_divider_horiz,,,,,0,0,,,,1,,""""""
sp_back,Button,sp_panel,0,,SourceLLTargetLL,,SourceLRTargetLR,25,-20,-25,0,-1,87,spr_fe_button_big,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_back,,,0,,""""""
sp_divider_2,Sprite,sp_panel,0,sp_back,SourceULTargetLL,sp_back,SourceURTargetLR,-10,-15,10,0,-1,7,spr_fe_divider_horiz,,,,,0,0,,,,1,,""""""
sp_user_label,Text,sp_panel,0,sp_load_scenario,SourceLLTargetUL,sp_load_scenario,SourceLRTargetUR,0,37,0,10,-1,32,,,,fs_std_large_white,LeftMid,10,0,tx_fe_sp_selectuser,,,1,,""""""
sp_user_name,EditText,sp_panel,0,sp_user_label,SourceLLTargetUL,sp_user_label,SourceLRTargetUR,0,7,0,7,-1,40,spr_fe_textfield_large,wfs_fe_copper_inset,,,LeftMid,5,0,,,,0,,"""maxLen=64 tileUV"""
sp_user_add,Button,sp_panel,0,sp_back,SourceULTargetLL,,,0,-37,0,0,169,64,spr_fe_button_medNarrow,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_sp_adduser,,,0,,"""clickFlags=5 disabledAlpha=1.0"""
sp_user_delete,Button,sp_panel,0,sp_back,SourceURTargetLR,,,0,-37,0,0,169,64,spr_fe_button_medNarrow,,TwoStateRollover,fs_std_large_black_feButton,CenterMid,0,0,tx_fe_sp_deleteuser,,,0,,"""clickFlags=5 disabledAlpha=1.0"""
sp_user_list,ListText,sp_panel,0,sp_user_name,SourceLLTargetUL,sp_user_delete,SourceURTargetLR,0,10,0,-10,-1,-1,spr_fe_insetpanel_large,wfs_fe_copper_inset,,,,5,0,,,,0,,"""scrollBar=fe_scrollbar itemHilite=spr_fe_listitem tileUV"""





///////////////////////////////////////////////////////////////,,,,,,,,,,,,,,,,,,,,,,,,,,
// CAMPAIGN SCREEN,,,,,,,,,,,,,,,,,,,,,,,,,,

// title,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_title,Text,,0,,SourceULTargetUL,,SourceURTargetUR,20,10,-20,0,-1,40,,,,fs_std_huge_bold_white,LeftMid,0,0,tx_fe_camp_title,,,1,,""""""

// select campaign area (upper left),,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_sc_panel,Sprite,,0,,,,,30,65,0,0,600,250,spr_fe_panel_bkg_top_left,wfs_fe_panel,,,,0,0,,,,1,,"""tileV tilingScale=2.0"""
campaign_sc_title,Text,campaign_sc_panel,0,,,,,25,5,0,0,530,40,,,,fs_std_large_bold_white,Left,0,0,tx_fe_camp_selectcamp,,,1,,""""""
campaign_selected_campaign,ListText,campaign_sc_panel,0,,,,,30,45,0,0,530,170,spr_fe_insetpanel_large,wfs_fe_copper_inset,,,,15,0,,,,0,,"""scrollBar=fe_scrollbar itemHilite=spr_fe_listitem tileUV"""

// lower panel area,,,,,,,,,,,,,,,,,,,,,,,,,,
campaign_lower_panel,Widget,,0,,SourceLLTargetLL,,SourceLRTargetLR,30,-30,-30,0,-1,456,,wfs_fe_panel,,,,0,0,,,,1,,""""""
campaign_lower_bkg1,Sprite,campaign_lower_panel,0,,SourceULTargetUL,,SourceLLTargetLL,0,0,0,0,512,-1,spr_fe_panel_bkg_bot_left,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
campaign_lower_bkg2,Sprite,campaign_lower_panel,0,campaign_lower_bkg1,SourceURTargetUL,campaign_lower_bkg1,SourceLRTargetLL,0,0,0,0,512,-1,spr_fe_panel_bkg_bot_mid,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
campaign_lower_bkg3,Sprite,campaign_lower_panel,0,campaign_lower_bkg2,SourceURTargetUL,,SourceLRTargetLR,0,0,0,0,-1,-1,spr_fe_panel_bkg_bot_right,,,,,0,0,,,,1,,"""tileUV tilingScale=2.0"""
campaign_information,Text,campaign_lower_panel,0,,SourceURTargetUR,,,-30,50,0,0,990,300,spr_fe_insetpanel_large,wfs_fe_copper_inset,,fs_std_med_blackest,,10,0,tx_fe_camp_info,,,0,,"""scrollBar=fe_scrollbar wordWrap markup"""
campaign_image_frame,Sprite,campaign_lower_panel,0,,,,,30,50,0,0,400,300,spr_fe_insetpanel_large,wfs_fe_copper_inset,,,,0,0,,,,1,,"""tileU"""
